dfs_newsanalyticsid,createdon,dfs_title,dfs_description,dfs_sourceurl,dfs_primaryeventlocation,dfs_firsteventcountry,dfs_secondeventcountry,dfs_eventsignificance,dfs_eventcode,dfs_eventdate,dfs_rating,crd69_cyberprocessed,crd69_disasterprocessed
428CD2A5-282B-F011-8C4D-7C1E527DC3AB,2025-05-07 09:50:04.0000000,‘Climate change is real’: devastating wildfire photography – in pictures,"<p>Artist and photographer Phil Buehler captured some of the worst-hit properties from this year’s Eaton Fire in Altadena, Los Angeles and assembled them for this year’s <a href=""https://www.springbreakartshow.com/"">Spring/Break art show</a> taking place in New York City until 12 May. The exhibit will include a cyclorama with some of the 9/11 calls during the fires playing softly in the background</p> <a href=""https://www.theguardian.com/artanddesign/gallery/2025/may/07/phil-buehler-wildfire-photography"">Continue reading...</a>",https://www.theguardian.com/artanddesign/gallery/2025/may/07/phil-buehler-wildfire-photography,"Altadena, Los Angeles",United States,N/A,Local,Arts and Culture News,2025-05-07 09:23:10.0000000,NULL,0,0
97A10794-4B2B-F011-8C4C-7C1E527DC3AB,2025-05-07 14:00:13.0000000,Mosquito season begins in South Florida. Is climate change making it worse?,"As Miami-Dade marks the unofficial beginning of mosquito season with a Wednesday event to help residents “Fight the Bite”, the Herald spoke to the head of the Mosquito Control Division, Dr. John-Paul",https://www.msn.com/en-us/weather/climate-change/mosquito-season-begins-in-south-florida-is-climate-change-making-it-worse/ar-AA1EjwtE,Miami-Dade,United States,Not applicable,Local,Public Health News,2025-05-07 09:34:00.0000000,228.16000000000000000,0,0
E9B82066-2A2B-F011-8C4D-7C1E527DC3AB,2025-05-07 10:02:43.0000000,Bill Gates Says Rich Countries 'Owe It To The World' To Get Themselves Down To Net Zero Emissions,"<p><strong>Bill Gates</strong>, <strong>Microsoft Corp.</strong> (NASDAQ:<a class=""ticker"" href=""https://www.benzinga.com/stock/MSFT#NASDAQ"">MSFT</a>) co-founder and one of the most vocal advocates for large-scale climate solutions<strong>,</strong> is urging wealthy nations to lead the charge in achieving net-zero emissions, highlighting they have a global responsibility.</p>
<p>Speaking in Singapore at Temasek&#039;s flagship sustainability event, Ecosperity, Gates called for impactful investments in innovation to address the climate crisis head-on.</p>
<p><strong>What Happened:</strong> During a fireside chat with Singapore&#039;s Ambassador for Climate Action, <strong>Ravi Menon</strong>, Gates stressed that while it may not be essential for every nation in the world to reach ""absolute zero"" emissions, rich countries that have access to the resources must do so.</p>
<p>""There are ...</p><p><a href=https://www.benzinga.com/news/25/05/45246523/bill-gates-says-rich-countries-owe-it-t",https://www.benzinga.com/news/25/05/45246523/bill-gates-says-rich-countries-owe-it-to-the-world-to-get-themselves-down-to-net-zero-emissions-urges-bold-i,Global,Not applicable,Not applicable,International,Climate Change Report,2025-05-07 09:45:45.0000000,136.80000000000000000,0,0
62A5CEC6-372B-F011-8C4D-7C1E520A55FA,2025-05-07 11:38:30.0000000,Keir Starmer squirms over winter fuel allowance and Net Zero at PMQs as he is accused of hammering pensioners - with Labour revolt mounting,"During a bad-tempered PMQs, Kemi Badenoch said the government was 'balancing the books on the backs' of the older generation.",https://www.dailymail.co.uk/news/article-14687269/Keir-Starmer-winter-fuel-allowance-Net-Zero-PMQs-Labour-revolt.html?ns_mchannel=rss&ns_campaign=1490&ito=1490,PMQs (Prime Minister's Questions),United Kingdom,Not applicable,Nation,Political Scandal,2025-05-07 11:19:41.0000000,459.00000000000000000,0,0
559D7DFD-3B2B-F011-8C4C-7C1E527DC3AB,2025-05-07 12:08:32.0000000,Power station pause a net zero blow for SNP,"A major renewables project which would have created nearly 1,000 jobs has been shelved in a blow to the SNP's net zero goal.",https://www.dailymail.co.uk/news/article-14687353/Power-station-pause-net-zero-blow-SNP.html?ns_mchannel=rss&ns_campaign=1490&ito=1490,Scotland,United Kingdom,N/A,Nation,Energy and Resource News,2025-05-07 11:56:25.0000000,244.80000000000000000,0,0
9A684ABE-4B2B-F011-8C4D-7C1E520A55FA,2025-05-07 14:01:26.0000000,"Keir Starmer comes under fire at PMQs from Tories, Lib Dems and SNP on winter fuel payment cuts and net zero","Keir Starmer comes under fire at PMQs from Tories, Lib Dems and SNP on winter fuel payment cuts and net zero - Conservative leader Kemi Badenoch was first to raise winter fuel payment cuts, saying her",https://www.msn.com/en-gb/news/uknews/keir-starmer-comes-under-fire-at-pmqs-from-tories-lib-dems-and-snp-on-winter-fuel-payment-cuts-and-net-zero/ar-AA1Ekm0i,UK,UK,N/A,Nation,Political Scandal,2025-05-07 12:54:00.0000000,351.00000000000000000,0,0
51CD0D99-4B2B-F011-8C4D-7C1E52469F7D,2025-05-07 14:00:19.0000000,Work on huge UK offshore wind farm is halted in body blow to Ed Miliband's Net Zero drive,"Energy giant Orsted stopped development on the Hornsea 4 project in the North Sea, which could have powered more than a million homes.",https://www.msn.com/en-ca/money/other/work-on-huge-uk-offshore-wind-farm-is-halted-in-body-blow-to-ed-milibands-net-zero-drive/ar-AA1EkFH8,North Sea,Canada,Not applicable,International,Energy and Resource News,2025-05-07 12:55:00.0000000,311.04000000000000000,0,0
BD8C7BFA-452B-F011-8C4C-7C1E527DC3AB,2025-05-07 13:20:09.0000000,Share your experiences of diversity and inclusion initiatives in the workplace,"<p>Do you work in the UK in any sector where there have been efforts to increase representation and have they been sustained?</p><p>Reform UK has said it will roll back diversity and inclusion initiatives in councils it controls. Nigel Farage <a href=""https://www.theguardian.com/uk-news/2025/may/03/unison-chief-tells-staff-at-reform-controlled-councils-to-sign-up-to-union"">said during a speech on Friday</a> that he would advise staff working on diversity or climate change initiatives to seek “alternative careers very, very quickly” after the party took control of Durham county council.</p><p>What has your experience of these policies been in the workplace? Do you work in any sector where there have been efforts to increase representation and have they been sustained?</p> <a href=""https://www.theguardian.com/society/2025/may/07/share-your-experiences-of-diversity-and-inclusion-initiatives-in-the-workplace"">Continue reading...</a>",https://www.theguardian.com/society/2025/may/07/share-your-experiences-of-diversity-and-inclusion-initiatives-in-the-workplace,UK,UK,N/A,National,Political Scandal,2025-05-07 12:58:32.0000000,351.00000000000000000,0,0
1C1F8BF9-452B-F011-8C4D-7C1E520A55FA,2025-05-07 13:20:09.0000000,"Reform’s green energy assault in Lincolnshire ‘puts 12,200 jobs at risk’","<p>Party intends to block projects despite net zero industries contributing nearly £1bn to local economy, analysis shows</p><p>Reform UK’s plans to obstruct green energy projects in Lincolnshire put at risk almost £1bn in local investment and more than 12,000 jobs, analysis suggests.</p><p>No 10 said it would fight any attempt by the party to dismantle or block renewable investment in the area, after its deputy leader, Richard Tice, said Reform-controlled councils and its mayors would be able to block what he called “net stupid zero” infrastructure, including solar farms, pylons and battery storage systems.</p> <a href=""https://www.theguardian.com/politics/2025/may/07/reform-uk-green-energy-assault-lincolnshire-jobs-risk"">Continue reading...</a>",https://www.theguardian.com/politics/2025/may/07/reform-uk-green-energy-assault-lincolnshire-jobs-risk,Lincolnshire,United Kingdom,N/A,Local,Energy and Resource News,2025-05-07 13:00:28.0000000,108.80000000000000000,0,0
F629FC53-482B-F011-8C4C-7C1E52469E63,2025-05-07 13:36:50.0000000,US renewable energy has tripled in a decade – but Trump cancels almost $8bn in projects,"<p>Political uncertainty under Trump has dampened the market, even as red states see a boom in renewable energy</p><p><a href=""https://www.theguardian.com/environment/renewableenergy"">Renewable energy</a> in the US has surged to unprecedented levels, with the combined power generated by <a href=""https://www.theguardian.com/environment/solarpower"">solar</a>, <a href=""https://www.theguardian.com/environment/windpower"">wind</a> and <a href=""https://www.theguardian.com/environment/geothermal"">geothermal</a> more than tripling over the past decade, according to a new report by a network of state environmental groups.</p><p>The growth has slashed harmful greenhouse gas emissions, made the nation’s energy system more resilient and prevented thousands of premature deaths from power plant pollution, according to the <a href=""https://environmentamerica.org/center/resources/the-state-of-renewable-energy-dashboard/"">report by Environment America</a>.</p><p>The amount of solar energy produced in 2",https://www.theguardian.com/us-news/2025/may/07/clean-energy-report-environment-trump,United States,United States,N/A,Nation,Energy and Resource News,2025-05-07 13:00:46.0000000,264.96000000000000000,0,0
CD1B9A60-442B-F011-8C4C-7C1E527DC3AB,2025-05-07 13:08:40.0000000,Work on huge UK offshore wind farm is halted as firm warns costs are too high - in body blow to Ed Miliband's Net Zero drive,"Energy giant Orsted stopped development on the Hornsea 4 project in the North Sea, which could have powered more than a million homes.",https://www.dailymail.co.uk/news/article-14687581/UK-offshore-wind-farm-firm-costs-high-blow-Ed-Miliband-Net-Zero.html?ns_mchannel=rss&ns_campaign=1490&ito=1490,UK,UK,Not applicable,Nation,Energy and Resource News,2025-05-07 13:03:19.0000000,187.20000000000000000,0,0
268C6D8A-712B-F011-8C4C-7C1E527DC3AB,2025-05-07 18:31:52.0000000,The world's wealthiest 10% caused two thirds of global warming since 1990,Wealthy individuals have a higher carbon footprint. A new study quantifies the climate outcomes of these inequalities. It finds that the world's wealthiest 10% are responsible for two thirds of observed global warming since 1990 and the resulting increases in climate extremes such as heatwaves and droughts.,https://www.sciencedaily.com/releases/2025/05/250507130519.htm,Global,Not applicable,Not applicable,Global,Climate Change Report,2025-05-07 13:05:19.0000000,159.60000000000000000,0,0
D6F6C6B4-462B-F011-8C4D-7C1E520A55FA,2025-05-07 13:25:15.0000000,Gary Black Says Tesla Should Be Educating Non-EV Owners As Market Leader: 'TSLA Never Acted Like A True…',"<p><strong>Future Fund LLC</strong>&#039;s <strong>Gary Black</strong> criticized <strong>Elon Musk</strong>&#039;s EV giant <strong>Tesla Inc. </strong>(NASDAQ:<a class=""ticker"" href=""https://www.benzinga.com/stock/TSLA#NASDAQ"">TSLA</a>) over the company&#039;s lack of communication and poor marketing strategy.</p>
<p><strong>What Happened: </strong>""$TSLA as market leader should be educating non-EV owners (80% of the market) on the benefits of EVs:&nbsp; convenience, lower costs, performance, technology, climate change benefits,"" Black said in a post on social media platform X on Tuesday.</p>
<p><figure class=""wp-block-embed is-type-rich is-provider-twitter wp-block-embed-twitter""><br />
<div class=""wp-block-embed__wrapper"">
<blockquote class=""twitter-tweet"" data-width=""500"" data-dnt=""true""><p lang=""en"" dir=""ltr""><a href=""https://twitter.com/search?q=%24TSLA&amp;src=ctag&amp;ref_src=twsrc%5Etfw"">$TSLA</a> as market leader should be educating non-EV owners (80% of the market) on the ",https://www.benzinga.com/markets/equities/25/05/45252004/gary-black-says-tesla-should-be-educating-non-ev-owners-as-market-leader-tsla-never-acted-like-a,Tesla,United States,Not applicable,Nation,Electric and Self driving Vehicles news,2025-05-07 13:05:48.0000000,347.76000000000000000,0,0
F0D1BEB4-D12B-F011-8C4D-7C1E527DC3AB,2025-05-08 06:00:14.0000000,What's Coccidioides (Valley Fever)? The 'Last of Us'-like deadly fungal superbug spreading globally and infecting even healthy people,"Fungal infections are emerging as a global health crisis, with valley fever spreading rapidly due to climate change and wildfires. Drug resistance is increasing, and limited antifungal treatments",https://www.msn.com/en-in/health/other/whats-coccidioides-valley-fever-the-last-of-us-like-deadly-fungal-superbug-spreading-globally-and-infecting-even-healthy-people/ar-AA1Enhga,Global,Not applicable,Not applicable,Global,Fungal Outbreak,2025-05-08 05:17:00.0000000,71.40000000000000000,0,0
ABBF895D-DC2B-F011-8C4E-7C1E520A55FA,2025-05-08 07:16:33.0000000,"Climate change made recent flooding in Midwest, South more intense, report finds","Analysis from World Weather Attribution, a climate science group, found that human-caused global warming made the record-breaking downpours in early April about 9% heavier.",https://www.cbsnews.com/news/climate-change-flooding-midwest-south-more-intense-report/,"Midwest, South",United States,Not applicable,Region,Climate Change Report,2025-05-08 07:00:05.0000000,489.44000000000000000,0,0
9596BBEE-DC2B-F011-8C4D-7C1E527DC3AB,2025-05-08 07:20:35.0000000,Could a new wave of urgent theatre hold the key to tackling climate change?,"<p>From a New Forest giant inspiring an asthmatic teen to a herd of animal puppets walking to the Arctic Circle, theatre far and wide is taking action – but with energy and optimism, rather than doom-laden tales</p><p>Climate stories are typically defined by despair. The future we&nbsp;are told of is such a&nbsp;tragic, barren dystopia, it’s hard to look at head-on. But a flood of theatre-makers are&nbsp;writing their way past fear into something more useful, inspiring action through love, music, puppetry and folklore. “The ones who profit most from the idea that we’re doomed are the oil companies and the people massively polluting our planet,” reasons playwright Flora Wilson Brown. “If we allow ourselves to think there’s nothing we can do, we won’t do&nbsp;anything. There’s still time to act.”</p><p>Wilson Brown rejects this nightmarish narrative in her play, <a href=""https://bristololdvic.org.uk/whats-on/the-beautiful-future-is-coming"">The&nbsp;Beautiful Future Is Coming</a>, at Bri",https://www.theguardian.com/stage/2025/may/08/the-beautiful-future-is-coming-hot-mess-bringing-the-outside-in-the-herds,Bristol Old Vic,United Kingdom,Not applicable,Local,Arts and Culture News,2025-05-08 07:00:25.0000000,NULL,0,0
477279E0-FD2B-F011-8C4E-7C1E520A55FA,2025-05-08 11:16:31.0000000,"Deadly April rainfall in US South, Midwest was intensified by climate change, scientists say","<img border=""0"" hspace=""10"" align=""left"" style=""margin-top:3px;margin-right:5px;"" src=""https://timesofindia.indiatimes.com/photo/120996002.cms"" />A recent analysis by the World Weather Attribution group reveals that human-caused climate change intensified the deadly rainfall in early April across states like Arkansas and Kentucky. The storms, which triggered tornadoes and floods, resulted in at least 24 fatalities. Researchers found that climate change increased rainfall intensity by 9 per cent and made such events 40 per cent more likely.",https://timesofindia.indiatimes.com/world/us/climate-change-intensifies-deadly-rainfall-and-flooding-in-the-us-south-and-midwest/articleshow/120996002.cms,"US South, Midwest",United States,Not applicable,Region,Climate Change Report,2025-05-08 10:54:21.0000000,489.44000000000000000,0,0
EDBF7330-2E2C-F011-8C4D-7C1E52469E63,2025-05-08 17:02:25.0000000,Waxing and waning prairie: New study unravels causes of ancient climate changes,A long period of drought in North America has been recognized by scientists for decades. A new study links the severe climate to a change in Earth's orbit.,https://www.sciencedaily.com/releases/2025/05/250508113112.htm,North America,United States,Not applicable,Global,Climate Change Report,2025-05-08 11:31:12.0000000,978.88000000000000000,0,0
749C138F-2E2C-F011-8C4D-7C1E527DC3AB,2025-05-08 17:05:03.0000000,Record heat in 2023 and 2024 may just have been natural variability,"Simulations suggest that an extraordinary jump in temperatures seen in 2023 and 2024 could simply be natural variability, rather than a new phase of climate change as some researchers have suggested",https://www.newscientist.com/article/2479501-record-heat-in-2023-and-2024-may-just-have-been-natural-variability/?utm_campaign=RSS|NSNS&utm_source=NSNS&utm_medium=RSS&utm_content=home,Global,Not applicable,Not applicable,Global,Climate Change Report,2025-05-08 14:36:30.0000000,159.60000000000000000,0,0
7EEF675B-222C-F011-8C4D-7C1E527DC3AB,2025-05-08 15:37:35.0000000,Flood waters pour into Kati Thanda-Lake Eyre in rare spectacle ‘supercharged by climate change’,"<p>Sacred site of the Arabana people could get its most significant top-up in a generation as floods spread across the outback</p><ul><li><a href=""https://www.theguardian.com/environment/2025/mar/10/sign-up-for-the-clear-air-australia-environment-newsletter-with-adam-morton?CMP=cvau_sfl"">Sign up for climate and environment editor Adam Morton’s free Clear Air newsletter here</a></li></ul><p>A pulse of flood water has surged into Kati Thanda-Lake Eyre in what could be the most significant top-up in a generation.</p><p>The <a href=""https://www.theguardian.com/australia-news/2024/apr/30/lake-eyre-kati-thanda-tourists-salt-pan-adelaide"">sacred site</a> of the Arabana people is home to rivers and creeks that drain towards the second largest salt lake in the world. Its surrounding basin sprawls across 1.2m sq km , or just under one-sixth of Australia’s landmass.</p> <a href=""https://www.theguardian.com/australia-news/2025/may/09/kati-thanda-lake-eyre-flood-waters-rare-spectacle-supercharged-",https://www.theguardian.com/australia-news/2025/may/09/kati-thanda-lake-eyre-flood-waters-rare-spectacle-supercharged-by-climate-change,Kati Thanda-Lake Eyre,Australia,N/A,Community,Environmental News,2025-05-08 15:00:34.0000000,61.62000000000000000,0,0
4FFA602D-452C-F011-8C4D-7C1E52469E63,2025-05-08 19:46:55.0000000,"NOAA ending its ""billion-dollar disasters"" database","NOAA announced  that it is decommissioning several databases, including its widely reported annual compilation of billion-dollar weather and climate disasters.",https://www.cbsnews.com/news/noaa-ending-billion-dollar-disasters-database/,NOAA (National Oceanic and Atmospheric Administration),United States,Not applicable,Nation,Government Data Dump of Citizens and Employees,2025-05-08 19:38:07.0000000,728.64000000000000000,0,0
6A7E1546-4C2C-F011-8C4D-7C1E52469E63,2025-05-08 20:37:41.0000000,Noaa to stop tracking cost of climate crisis-fueled disasters: ‘Major loss’,"<p>US agency will no longer update major weather database in latest showing of Trump’s influence on climate resources</p><p>The National Oceanic and Atmospheric Administration (Noaa) will no longer track the cost of <a href=""https://www.theguardian.com/environment/climate-crisis"">climate crisis</a>-fueled weather <a href=""https://www.theguardian.com/world/natural--disasters"">disasters</a>, including floods, heatwaves, wildfires and more. It is the latest example of changes to the agency and the <a href=""https://www.theguardian.com/us-news/trump-administration"">Trump administration</a> limiting federal government resources on climate change.</p><p>Noaa falls under the US Department of Commerce and is tasked with daily weather forecasts, severe storm warnings and climate monitoring. It is also parent to the National Weather Service.</p> <a href=""https://www.theguardian.com/us-news/2025/may/08/noaa-climate-crisis-extreme-weather-disasters-trump"">Continue reading...</a>",https://www.theguardian.com/us-news/2025/may/08/noaa-climate-crisis-extreme-weather-disasters-trump,US,US,N/A,Nation,Climate Change Report,2025-05-08 19:59:31.0000000,540.36000000000000000,0,0
61130D2E-FD2C-F011-8C4D-7C1E527DC3AB,2025-05-09 17:43:58.0000000,"On climate change, the new pope is likely to match Francis’ focus.",NULL,https://www.nytimes.com/live/2025/05/09/world/pope-leo-xiv-news/on-climate-change-the-new-pope-is-likely-to-follow-francis,Climate change,Not applicable,Not applicable,Global,Climate Change Report,2025-05-09 17:36:31.0000000,159.60000000000000000,0,0
90B1F0C1-212D-F011-8C4E-7C1E520A55FA,2025-05-09 22:05:56.0000000,The everyday ways climate change is already making our lives worse,"Extreme weather events are the most dramatic consequence of climate change, but there are many smaller ways it disturbs our daily life",https://www.newscientist.com/article/2478856-the-everyday-ways-climate-change-is-already-making-our-lives-worse/?utm_campaign=RSS|NSNS&utm_source=NSNS&utm_medium=RSS&utm_content=home,Global,Not applicable,Not applicable,Global,Climate Change Report,2025-05-09 19:00:29.0000000,159.60000000000000000,0,0
A0E84E6C-882D-F011-8C4E-7C1E52469F7D,2025-05-10 10:20:41.0000000,'Patriotic' B.C. fund pours $110M into clean technology ventures,"Amid a dip in green finance, a Vancouver firm says it is 'doubling down' on profitable Canadian companies looking to put a dent in human-caused climate change.",https://www.biv.com/news/patriotic-bc-fund-pours-110m-into-clean-technology-ventures-10635446,Vancouver,Canada,Not applicable,Local,Climate Change Report,2025-05-09 22:00:00.0000000,246.24000000000000000,0,0
0F3BF2EE-372D-F011-8C4E-7C1E52469F7D,2025-05-10 00:44:31.0000000,NIGEL FARAGE: Our victory was seismic and the Reform era is just starting. Here's everything my government would do - from ditching Net Zero to finally tackling immigration,Our victory was seismic. The two old political parties have been shaken to the core. They will have to get used to this new political era because Reform UK is only just getting started.,https://www.dailymail.co.uk/news/article-14696587/NIGEL-FARAGE-victory-Reform-era-government-Net-Zero-immigration.html?ns_mchannel=rss&ns_campaign=1490&ito=1490,United Kingdom,United Kingdom,N/A,Nation,Government Data Dump of Citizens and Employees,2025-05-10 00:32:14.0000000,673.20000000000000000,0,0
0D8ADB08-672D-F011-8C4E-7C1E520A55FA,2025-05-10 06:21:50.0000000,Carla Denyer accuses Labour of failing to challenge Reform UK’s net zero ‘lie’,"<p>Greens co-leader to table private member’s bill on a worker-led green transition in attempt to seize narrative back from Nigel Farage’s party</p><p>The Labour government is standing back and letting Reform UK “sell the lie” that net zero will harm working people, Carla Denyer, the Greens’ co-leader has said as she prepares to step back from the role she has held for four years.</p><p>Denyer, who will not contest this summer’s party leadership re-election process, told the Guardian that she wanted to focus on her Bristol Central constituency, and to campaign on particular issues, including a net zero policy shaped to the needs of workers.</p> <a href=""https://www.theguardian.com/politics/2025/may/10/carla-denyer-accuses-labour-of-failing-to-challenge-reform-uks-net-zero-lie"">Continue reading...</a>",https://www.theguardian.com/politics/2025/may/10/carla-denyer-accuses-labour-of-failing-to-challenge-reform-uks-net-zero-lie,Bristol Central constituency,United Kingdom,N/A,Local,Climate Change Report,2025-05-10 06:00:48.0000000,258.40000000000000000,0,0
