dfs_newsanalyticsid,createdon,dfs_title,dfs_description,dfs_sourceurl,dfs_primaryeventlocation,dfs_firsteventcountry,dfs_secondeventcountry,dfs_eventsignificance,dfs_eventcode,dfs_eventdate,dfs_rating,crd69_cyberprocessed,crd69_disasterprocessed
67675D47-0526-F011-8C4E-7C1E520A55FA,2025-04-30 20:54:24.0000000,Microplastics could be hampering the ocean’s ability to capture carbon,"A global survey of microplastics in oceans reveals that tiny particles of plastic are prevalent throughout the water column, which could harm marine ecosystems and affect carbon storage in the deep sea",https://www.newscientist.com/article/2478475-microplastics-could-be-hampering-the-oceans-ability-to-capture-carbon/?utm_campaign=RSS|NSNS&utm_source=NSNS&utm_medium=RSS&utm_content=home,Ocean,Not applicable,Not applicable,Global,Environmental News,2025-04-30 16:00:24.0000000,81.90000000000000000,0,0
6A20A701-9C22-F011-9989-7C1E527DC3AB,2025-04-26 12:43:09.0000000,Fears Trump’s deep-sea mining order will irreparably harm ecosystems,"<p>Environment groups say Thursday order ignores effort to adopt rules to prevent harmful mining of ocean floor</p><p>Environmental groups are decrying an executive order signed by Donald Trump to expedite deep-sea mining for minerals, saying it could irreparably harm marine ecosystems and ignores an ongoing process to adopt international rules for the practice.</p><p>Trump’s Thursday <a href=""https://www.whitehouse.gov/presidential-actions/2025/04/unleashing-americas-offshore-critical-minerals-and-resources/"">order</a> directed the National Oceanic and Atmospheric Administration to fast-track permits for companies to mine the ocean floor in both US and international waters.</p> <a href=""https://www.theguardian.com/environment/2025/apr/26/trump-deep-sea-mining"">Continue reading...</a>",https://www.theguardian.com/environment/2025/apr/26/trump-deep-sea-mining,Ocean floor,United States,International,International,Environmental News,2025-04-26 12:30:03.0000000,430.56000000000000000,0,0
6AC9DE93-3B22-F011-9989-7C1E527DC3AB,2025-04-26 01:12:53.0000000,‘People can’t imagine something on that scale dying’: Anohni on mourning the Great Barrier Reef,"<p>The Anohni and the Johnsons singer is collaborating with marine scientists for two special shows at Sydney’s Vivid festival that will show the reef’s plight </p><p>Anohni Hegarty is about to go to the Great Barrier Reef for the first time. “I feel like I’m going to Auschwitz,” she says nervously. “On the one hand, I’m so excited to go because the landscape is so beautiful, and I know there’s going to be so much that’s gorgeous. And yet, I’m also scared.”</p><p>In a week, the British-born, New York-based avant garde singer of Anohni and the Johnsons is flying to Lizard Island, a paradise of powdery sands on the reef, 1,600km north-west of Brisbane. Its luxury villas and bluest of blue waters are a stark contrast to the grim nature of Anohni’s assignment: documenting the current state of the world’s biggest coral reef.</p> <a href=""https://www.theguardian.com/music/2025/apr/26/people-cant-imagine-something-on-that-scale-dying-anohni-on-mourning-the-great-barrier-reef"">Continue readin",https://www.theguardian.com/music/2025/apr/26/people-cant-imagine-something-on-that-scale-dying-anohni-on-mourning-the-great-barrier-reef,"Sydney, Australia",Australia,N/A,Global,Environmental News,2025-04-26 00:00:48.0000000,431.34000000000000000,0,0
5064ACF4-D420-F011-9989-7C1E527DC3AB,2025-04-24 06:25:51.0000000,Global coral reefs pushed to brink,"More than four-fifths of the world’s coral reef areas have been affected by devastating mass bleaching spurred by record-high ocean temperatures, turning many once-colourful reefs a ghostly pale hue, scientific authorities said yesterday.",https://www.thedailystar.net/news/world/news/global-coral-reefs-pushed-brink-3878801,Global,Not applicable,Not applicable,Global,Environmental News,2025-04-23 18:00:00.0000000,81.90000000000000000,0,0
DCBD8BFB-7120-F011-998A-7C1E520A55FA,2025-04-23 18:37:25.0000000,Coral reefs pushed to brink as bleaching crisis worsens,"An unprecedented coral bleaching episode has spread to 84 percent of the world's reefs in an unfolding human-caused crisis that could kill off swathes of the essential ecosystems, scientists warned Wednesday.",https://www.annistonstar.com/news/nation_world/coral-reefs-pushed-to-brink-as-bleaching-crisis-worsens/article_99847601-500e-5b52-823f-2b041f28ae05.html,World,Not applicable,Not applicable,Global,Environmental News,2025-04-23 06:01:21.0000000,81.90000000000000000,0,0
B2A0F524-FB1F-F011-998A-7C1E520A55FA,2025-04-23 04:26:43.0000000,More than 80% of the world’s reefs hit by bleaching after worst global event on record,"<p>An ashen pallor and an eerie stillness all that remains where there should fluttering fish and vibrant colours in the reefscape, one conservationist says</p><p>The world’s coral reefs have been pushed into “uncharted territory” by the worst global bleaching event on record that has now hit more than 80% of the planet’s reefs, scientists have warned.</p><p>Reefs in at least 82 countries and territories have been exposed to enough heat to turn corals white since the global event started in January 2023, the latest data from the US government’s Coral Reef Watch shows.</p> <a href=""https://www.theguardian.com/environment/2025/apr/23/coral-reef-bleaching-worst-global-event-on-record"">Continue reading...</a>",https://www.theguardian.com/environment/2025/apr/23/coral-reef-bleaching-worst-global-event-on-record,Global,Not applicable,Not applicable,Global,Environmental News,2025-04-23 04:00:10.0000000,81.90000000000000000,0,0
990E17A9-7A1C-F011-998A-7C1E520A55FA,2025-04-18 17:29:30.0000000,Fishers celebrate Trump's seafood order while conservation groups fear overfishing,NULL,https://www.yahoo.com/news/fishers-celebrate-trumps-seafood-order-170513785.html,Fishers,United States,Not applicable,Local,Food and Beverage Industry,2025-04-18 17:05:13.0000000,84.64000000000000000,0,0
B349049C-9B1A-F011-9989-7C1E527DC3AB,2025-04-16 08:20:19.0000000,"Australia’s next government may be Great Barrier Reef’s last chance after sixth mass bleaching, conservationist says","<p>Consecutive and severe bleaching is ‘fundamentally changing’ nature of reef, the International Coral Reef Society says</p><ul><li>Get our <a href=""https://www.theguardian.com/email-newsletters?CMP=cvau_sfl"">afternoon election email</a>, <a href=""https://app.adjust.com/w4u7jx3"">free app</a> or <a href=""https://www.theguardian.com/australia-news/series/full-story?CMP=cvau_sfl"">daily news podcast</a></li></ul><p>The Great Barrier Reef was hit by a sixth widespread <a href=""https://www.theguardian.com/environment/2025/feb/01/australia-tried-to-influence-other-countries-and-unesco-to-keep-great-barrier-reef-off-in-danger-list"">coral bleaching event</a> since 2016 this summer – the second time the world’s biggest coral reef has seen the phenomenon strike in back-to-back years – according to government authorities.</p><p>Scientists and conservationists reacted with dismay that widespread bleaching – driven by global heating – was becoming normalised, with one saying Australia’s next term ",https://www.theguardian.com/environment/2025/apr/16/australias-next-government-may-be-great-barrier-reefs-last-chance-after-sixth-mass-bleaching-conservationist-says,Great Barrier Reef,Australia,N/A,Global,Environmental News,2025-04-16 07:58:01.0000000,431.34000000000000000,0,0
61789497-6719-F011-998A-7C1E520A55FA,2025-04-14 19:35:27.0000000,"Climate crisis has tripled length of deadly ocean heatwaves, study finds","<p>Hotter seas supercharge storms and destroy critical ecosystems such as kelp forests and coral reefs</p><p>The climate crisis has tripled the length of ocean heatwaves, a study has found, supercharging deadly storms and destroying critical ecosystems such as kelp forests and coral reefs.</p><p>Half of the marine heatwaves since 2000 would not have happened without global heating, which is caused by burning fossil fuels. The heatwaves have not only become more frequent but also more intense: 1C warmer on average, but much hotter in some places, the scientists said.</p> <a href=""https://www.theguardian.com/environment/2025/apr/14/climate-crisis-has-tripled-length-of-deadly-ocean-heatwaves-study-finds"">Continue reading...</a>",https://www.theguardian.com/environment/2025/apr/14/climate-crisis-has-tripled-length-of-deadly-ocean-heatwaves-study-finds,Ocean,Not applicable,Not applicable,Global,Climate Change Report,2025-04-14 19:00:25.0000000,159.60000000000000000,0,0
0CECD5E9-7016-F011-998A-7C1E520A55FA,2025-04-11 01:04:27.0000000,"Truth about 'horrendous' British tap water: The parasites, cancer-causing chemicals and plastic waste you might be drinking every single day REVEALED",Nobody is ever likely to accuse Bear Grylls of being a wimp. So why is one of the few things that actually rattles the fromer SAS trooper the prospect of drinking a glass of British tap water?,https://www.dailymail.co.uk/news/article-14596187/horrendous-British-tap-water-parasites-cancer-chemicals-plastic-waste-bear-grylls.html?ns_mchannel=rss&ns_campaign=1490&ito=1490,British tap water,United Kingdom,Not applicable,Local,Environmental News,2025-04-11 00:34:23.0000000,132.60000000000000000,0,0
30AFE78D-FB14-F011-998A-7C1E52469F7D,2025-04-09 04:31:52.0000000,"Mackerel stocks near breaking point because of overfishing, say experts","<p>Northeast Atlantic mackerel populations depleted, and Good Fish Guide says shoppers should look for other options</p><p>Mackerel stocks are nearing a “breaking point”, experts have said as the fish is downgraded as a sustainable option.</p><p>People should be eating herring instead, the Marine Conservation Society (MCS) said, because mackerel continues to be overfished by countries including Norway and the UK.</p> <a href=""https://www.theguardian.com/environment/2025/apr/09/mackerel-stocks-near-breaking-point-because-of-overfishing-say-experts"">Continue reading...</a>",https://www.theguardian.com/environment/2025/apr/09/mackerel-stocks-near-breaking-point-because-of-overfishing-say-experts,Northeast Atlantic,Not specified,Not specified,International,Environmental News,2025-04-09 04:00:32.0000000,70.20000000000000000,0,0
AE683DC7-8114-F011-998A-7C1E520A55FA,2025-04-08 14:00:10.0000000,Coral Restoration Cant Save Worlds Reefs,"Coral reefs are much more than just a pretty place to visit. They are among the world's richest ecosystems, hosting about a third of all marine",https://www.miragenews.com/coral-restoration-cant-save-worlds-reefs-1440892/,Australia,Australia,Not applicable,Global,Environmental News,2025-04-08 12:08:00.0000000,431.34000000000000000,0,0
96DE5FFE-4711-F011-9989-7C1E52469F7D,2025-04-04 11:28:59.0000000,"From burger wrappers to masks, bird nests tell story of throwaway culture","<p>Nests on Amsterdam canals provide archive of plastic waste and show how the material ‘is really here to stay’</p><p>One day in 1996, someone ate a McDonald’s McChicken burger in Amsterdam.</p><p>Perhaps it was a quick bite after work? A leisurely stroll down the canals? A family outing? These details are lost to time, but others are hard to erase completely.</p> <a href=""https://www.theguardian.com/environment/2025/apr/04/from-burger-wrappers-masks-bird-nests-story-throwaway-culture"">Continue reading...</a>",https://www.theguardian.com/environment/2025/apr/04/from-burger-wrappers-masks-bird-nests-story-throwaway-culture,Amsterdam,Netherlands,Not applicable,Local,Environmental News,2025-04-04 10:57:53.0000000,121.68000000000000000,0,0
3930D84A-C20E-F011-9989-7C1E527DC3AB,2025-04-01 06:26:56.0000000,‘The ultimate circular economy’: how coral holobionts conjure magnificence from nothing,"<p>These creatures evolved over millenia to create nature’s finest circular economy, but are now struggling to survive</p><p></p><p>There’s no preparing for a first encounter with a thriving coral reef: your attention ricochets between dramas of colour, form and movement. A blaze of fire coral, darting clown fish, crimson sponge, electric blue ray … a turtle! Your heart soars, your head spins. Nowhere else will you encounter such density and diversity of life.</p><p>Corals are the architects of all this splendour. Their immobile forms suggest plants, but they’re animals – solar-powered ones. Each is a colony of thousands, sometimes millions, of tiny coral polyps, each resembling a slimmed-down sea anemone, just millimetres tall.</p><p><em>Between 24 March and 2 April, we will be profiling a <a href=""https://www.theguardian.com/environment/series/invertebrate-of-the-year-2025"">shortlist of 10 of the invertebrates</a> chosen by readers and selected by our wildlife writers from more than",https://www.theguardian.com/environment/2025/apr/01/the-ultimate-circular-economy-how-coral-holabiots-conjure-magnificence-from-nothing,Coral reef,N/A,N/A,Global,Environmental News,2025-04-01 06:00:10.0000000,81.90000000000000000,0,0
A4B46B21-420E-F011-9989-7C1E520A55FA,2025-03-31 15:09:28.0000000,"British sailor snorkelling at Fiji coral reef on 'best day of his life' died after suffering a seizure when he was stung by sea urchins, inquest hears","Super yacht deckhand Christian Bogle (pictured), 26, of Newquay, Cornwall, was snorkelling with crewmates at a beach in the city of Nadi, Fiji, last June when he tragically lost his life.",https://www.dailymail.co.uk/news/article-14555081/British-sailor-snorkelling-Fiji-coral-reef-best-day-life-died-suffering-seizure-stung-sea-urchins-inquest-hears.html?ns_mchannel=rss&ns_campaign=1490&ito=1490,Fiji,United Kingdom,Fiji,Local,Animal Attacks,2025-03-31 14:40:51.0000000,30.48000000000000000,0,0
CD6C3A76-6F0D-F011-9989-7C1E520A55FA,2025-03-30 14:01:28.0000000,Tiles installed in hospital to help young patients,"The League of Friends at The Robert Jones and Agnes Hunt Orthopaedic Hospital (RJAH) in Gobowen, Oswestry, funded the tiles for the hospital's paediatric anaesthetic room and recovery area. Six have already been installed featuring a vibrant coral reef with fish and a sea turtle.",https://au.lifestyle.yahoo.com/tiles-installed-hospital-help-young-130514861.html,"The Robert Jones and Agnes Hunt Orthopaedic Hospital (RJAH) in Gobowen, Oswestry",United Kingdom,Australia,Local,Health Industry News,2025-03-30 13:05:00.0000000,167.60000000000000000,0,0
6C618161-220B-F011-BAE2-7C1E527DC3AB,2025-03-27 15:44:42.0000000,"Tourist submarine sinks off Egypt’s coast, leaving six dead","Hurghada is a major destination for divers, snorkelers and other tourists drawn by the extensive coral reefs in Red Sea.",https://static.ffx.io/images/$zoom_0.5175953079178885%2C$multiply_0.7554%2C$ratio_1.777778%2C$width_1059%2C$x_0%2C$y_168/t_crop_custom/q_86%2Cf_auto/0c4603d1fe7d8420a84d86aede88d39378aa5d1b,Egypt's coast,Egypt,Not applicable,International,Tourism News,2025-03-27 15:15:00.0000000,115.20000000000000000,0,0
0BAD9AB1-3D0B-F011-BAE2-7C1E520A55FA,2025-03-27 19:00:06.0000000,"Tourist Submarine Sinks Off Egypt, With 6 People Dead","The vessel was carrying 45 people on a coral reef tour near Hurghada, a Red Sea resort.",https://www.nytimes.com/2025/03/27/world/middleeast/egypt-tourist-submarine-hurghada-red-sea.html,"Hurghada, a Red Sea resort",Egypt,N/A,Local,Tourism News,2025-03-27 12:30:58.0000000,38.40000000000000000,0,0
D598FDBC-F80A-F011-BAE2-7C1E52469E63,2025-03-27 10:46:33.0000000,Tourist submarine carrying 44 at holiday hotspot sinks with multiple dead,"The submarine, named 'Sinbad', was carrying 44 passengers during a trip where tourists could view coral reefs underwater before an incident caused multiple deaths",https://www.dailystar.co.uk/news/latest-news/breaking-submarine-carrying-44-tourists-34941450,Holiday hotspot,Unknown,Unknown,International,Tourism News,2025-03-27 10:13:44.0000000,28.80000000000000000,0,0
4744F1C0-4A0A-F011-BAE2-7C1E520A55FA,2025-03-26 14:01:04.0000000,Over a billion pounds of Coke plastic waste to enter waterways every year with 1.9 billion ...,"Coca-Cola products will account for an estimated 1.33 billion pounds (602,000 metric tons) of plastic waste entering the world’s oceans and waterways each year, according to a stark new analysis published Wednesday by the non-profit Oceana.",https://www.news.com.au/technology/environment/over-a-billion-pounds-of-coke-plastic-waste-to-enter-waterways-every-year-with-19-billion-servings-sold-every-24-hours/news-story/78ca2f1dbe00b2630b41f916782b2e90,Australia,Australia,Not applicable,Global,Environmental News,2025-03-26 11:09:00.0000000,431.34000000000000000,0,0
D2CD54FC-8904-F011-BAE2-7C1E527DC3AB,2025-03-19 06:18:38.0000000,"How 3D-printing 'microfactories' can transform plastic waste into brand new products ","A new era of 3D-printing ""microfactories"" is helping to turn waste plastics into ""highly competitive"" products fit for use in the construction industry.",https://www.cnbc.com/2025/03/19/how-3d-printing-microfactories-can-transform-plastic-waste.html,Not specified,Not specified,Not specified,Global,Disruptive Technology Announcement,2025-03-19 06:11:43.0000000,153.30000000000000000,0,0
92FDDD6B-6902-F011-BAE2-7C1E520A55FA,2025-03-16 13:20:26.0000000,Underwater ‘doorbell’ helps scientists catch coral-eating fish in Florida,"<p>Researchers use innovative cameras to identify fish species hindering coral reef restoration</p><p>Marine scientists in <a href=""https://www.theguardian.com/us-news/florida"">Florida</a> working to help reverse a calamitous decades-long decline in coral reefs caught fishy “porch pirates” in the act with an innovative underwater doorbell-style surveillance camera.</p><p>The footage showed that three corallivorous species – redband parrotfish, foureye butterflyfish and stoplight parrotfish – were responsible for eating more than 97% of coral laid as bait by the researchers at an offshore reef near Miami.</p> <a href=""https://www.theguardian.com/us-news/2025/mar/16/underwater-doorbell-scientists-coral-eating-fish-florida"">Continue reading...</a>",https://www.theguardian.com/us-news/2025/mar/16/underwater-doorbell-scientists-coral-eating-fish-florida,Florida,United States,N/A,Local,Environmental News,2025-03-16 13:00:18.0000000,143.52000000000000000,0,0
99750C7D-82FF-EF11-BAE2-7C1E520A55FA,2025-03-12 20:42:20.0000000,"Missing American in Dominican Republic: Unpredictable ocean currents, beachfront pose major search challenge",The Dominican Republic beach where UPitt student Sudkisha Konanki vanished last week is known for unpredictable currents and is located near the end of a protective coral reef.,https://www.foxnews.com/us/missing-american-dominican-republic-unpredictable-ocean-currents-beachfront-pose-major-search-challenge,Dominican Republic,United States,Dominican Republic,Local,Missing Person Event,2025-03-12 20:24:07.0000000,NULL,0,0
06CD5868-71FF-EF11-BAE2-7C1E527DC3AB,2025-03-12 18:40:07.0000000,"Plastic pollution leaves seabirds with brain damage similar to Alzheimer’s, study shows","<p>Blood tests on migratory chicks fed plastics by their parents show neurodegeneration, as well as cell rupture and stomach lining decay</p><p>Ingesting plastic is leaving seabird chicks with brain damage “akin to Alzheimer’s disease”, according to a new study – adding to growing evidence of the devastating impact of plastic pollution on marine wildlife.</p><p>Analysis of young sable shearwaters, a migratory bird that travels between Australia’s Lord Howe Island and Japan, has found that plastic waste is causing damage to seabird chicks not apparent to the naked eye, including decay of the stomach lining, cell rupture and neurodegeneration.</p> <a href=""https://www.theguardian.com/environment/2025/mar/12/plastic-pollution-leaves-seabirds-chicks-with-brain-damage-similar-to-alzheimers-study-aoe"">Continue reading...</a>",https://www.theguardian.com/environment/2025/mar/12/plastic-pollution-leaves-seabirds-chicks-with-brain-damage-similar-to-alzheimers-study-aoe,Seabird Chicks,Australia,Japan,International,Environmental News,2025-03-12 18:00:48.0000000,475.02000000000000000,0,0
5CBC6EF1-F8FC-EF11-BAE2-7C1E52469F7D,2025-03-09 15:12:49.0000000,"Refillable beauty is the future. Here are my top picks for a sustainable routine, from skincare to make-up","<p>Want more beauty but less waste? Our beauty expert shares her go-to refillables so you can save money - and the planet</p><p>• <strong><a href=""https://www.theguardian.com/thefilter/2024/oct/26/everything-learned-beauty-column-best-products-treatments-skincare"">Everything I’ve learned as a beauty columnist about the products that actually work</a></strong></p><p>From empty mascara to shampoo bottles, beauty products create a lot of plastic waste. Switching to refillables is a fairly effortless way to cut down on single-use products that might otherwise end up in landfill.</p><p>The beauty industry is coming under increasing pressure to consider its vast environmental footprint and contribution to <a href=""https://blog.cleanhub.com/beauty-industry-environmental-impact"">global plastic waste</a>. According to the <a href=""https://britishbeautycouncil.com/ppbg/packaging/"">British Beauty Council</a>, 95% of cosmetic packaging is thrown away, and of the 14% of beauty products we recycle,",https://www.theguardian.com/thefilter/2025/mar/09/best-refillable-beauty-products,Global,N/A,N/A,Global,Beauty and Personal Care,2025-03-09 15:00:05.0000000,21.00000000000000000,0,0
1E697F37-5CFA-EF11-9340-000D3A9BD3D5,2025-03-06 07:25:50.0000000,UK warns of hidden environmental cost of liquid soap,"<img border=""0"" hspace=""10"" align=""left"" style=""margin-top:3px;margin-right:5px;"" src=""https://timesofindia.indiatimes.com/photo/118751890.cms"" />Millions of plastic bottles of washing-up liquid are used in the UK annually, leading to environmental harm due to their chemicals and plastic waste. Experts suggest opting for sustainable alternatives like solid bars and eco-friendly, refillable liquids to mitigate these impacts.",https://timesofindia.indiatimes.com/home/environment/uk-warns-of-hidden-environmental-cost-of-liquid-soap/articleshow/118751890.cms,UK,UK,N/A,Nation,Environmental News,2025-03-06 07:12:13.0000000,228.15000000000000000,0,0
