dfs_newsanalyticsid,createdon,dfs_title,dfs_description,dfs_sourceurl,dfs_primaryeventlocation,dfs_firsteventcountry,dfs_secondeventcountry,dfs_eventsignificance,dfs_eventcode,dfs_eventdate,dfs_rating,crd69_cyberprocessed,crd69_disasterprocessed
8909B34F-0C15-F011-998A-7C1E520A55FA,2025-04-09 06:31:53.0000000,"Planning bill ‘throws environmental protection to the wind’, say UK nature chiefs","<p>Heads of 32 charities warn proposals could push species towards extinction and lead to irreversible habitat loss</p><p>The heads of 32 UK nature organisations have written to the government warning that the planning bill “throws environmental protection to the wind”.</p><p>The planning and infrastructure bill, which is <a href=""https://bills.parliament.uk/bills/3946"">at committee stage</a> in parliament, aims to streamline regulations for developers so they can speed up their projects.</p> <a href=""https://www.theguardian.com/environment/2025/apr/09/planning-bill-throws-environmental-protection-to-wind-uk-nature-chiefs"">Continue reading...</a>",https://www.theguardian.com/environment/2025/apr/09/planning-bill-throws-environmental-protection-to-wind-uk-nature-chiefs,UK,UK,Not applicable,Nation,Environmental News,2025-04-09 06:00:35.0000000,228.15000000000000000,0,0
C457E200-4715-F011-998A-7C1E527DC3AB,2025-04-09 13:32:04.0000000,Solar panels and pristine forest: how one Amazon village is adapting to protect itself – in pictures,"<p>Metuktire, in the Indigenous Capoto-Jarina territory in Brazil’s Amazon rainforest, is a pocket of resistance against mining, which has devastated the landscape in nearby areas. The AFP photographer Pablo Porciúncula travelled deep into Mato Grosso state to see how it has staved off deforestation and continued to honour its traditional ways of life – while also facing the threats of miners and the climate crisis </p> <a href=""https://www.theguardian.com/global-development/gallery/2025/apr/09/brazil-amazon-environment-indigenous-capoto-jarina-kayapo-chiefs-raoni-metutkire-climate-illegal-mining-in-pictures"">Continue reading...</a>",https://www.theguardian.com/global-development/gallery/2025/apr/09/brazil-amazon-environment-indigenous-capoto-jarina-kayapo-chiefs-raoni-metutkire-climate-illegal-mining-in-pictures,Brazil's Amazon rainforest,Brazil,N/A,Local,Environmental News,2025-04-09 13:00:02.0000000,124.80000000000000000,0,0
320C5937-451A-F011-9989-7C1E527DC3AB,2025-04-15 22:01:47.0000000,Coast Guard seizes sea cucumber in Tamil Nadu,The Indian Coast Guard (ICG) on Tuesday said it has seized 145 kilograms of sea cucumbers worth '58 lakh during an anti-poaching operation at Ramanathapuram in Tamil Nadu.,https://www.msn.com/en-in/news/India/coast-guard-seizes-sea-cucumber-in-tamil-nadu/ar-AA1CZ0gd,"Ramanathapuram, Tamil Nadu",India,Not applicable,Local,Animal Attacks,2025-04-15 19:12:00.0000000,27.84000000000000000,0,0
93315AAE-B01A-F011-9989-7C1E527DC3AB,2025-04-16 10:51:06.0000000,"""Restore 100 Acres Or..."": Supreme Court On Hyderabad University Land Row","The Supreme Court made searing observations about the Telangana government's rushed deforestation of an estimated 100 acres in Hyderabad's Kancha Gachibowli area, near the Hyderabad Central University campus, ""without permission of authorities"".",https://www.ndtv.com/india-news/hyderabad-central-university-land-row-kancha-gachibowli-supreme-court-news-8177661#publisher=newsstand,Hyderabad's Kancha Gachibowli area,India,N/A,Local,Environmental News,2025-04-16 09:24:14.0000000,135.72000000000000000,0,0
E73C8DB5-3220-F011-998A-7C1E520A55FA,2025-04-23 11:04:28.0000000,How the super-rich are using 'Grand Designs' planning loophole to build multi-million-pound ultra-modern mansions in areas of outstanding natural beauty,"A planning loophole has become a growing trend among the super-affluent to build ultra modern homes in protected areas of the British countryside, often appearing on Grand Designs.",https://www.dailymail.co.uk/news/article-14638743/super-rich-using-Grand-Designs-planning-loophole.html?ns_mchannel=rss&ns_campaign=1490&ito=1490,Areas of outstanding natural beauty,Not specified,Not specified,Local,Real Estate News,2025-04-23 10:41:49.0000000,12.00000000000000000,0,0
7F89DEBB-0321-F011-9989-7C1E527DC3AB,2025-04-24 12:00:42.0000000,A Planned E.U. Rule Has Coffee Growers in Ethiopia Scrambling,The measure will require geolocation data to show that beans aren’t linked to deforestation. Farmers say they need more time to prepare.,https://www.nytimes.com/2025/04/24/climate/ethiopia-coffee-europe-deforestation.html,Geolocation data,Not specified,Not specified,Local,Agriculture Disruption,2025-04-24 09:00:33.0000000,57.60000000000000000,0,0
CBB08A4F-EF20-F011-9989-7C1E527DC3AB,2025-04-24 09:34:26.0000000,An E.U. Deforestation Rule Has Ethiopian Coffee Farmers Scrambling,The measure will require geolocation data to show that beans aren’t linked to deforestation. Farmers say they need more time to prepare.,https://www.nytimes.com/2025/04/24/climate/ethiopia-coffee-europe-deforestation.html,Ethiopia,Ethiopia,European Union,International,Agriculture Disruption,2025-04-24 09:00:33.0000000,889.92000000000000000,0,0
5ECA55A1-D629-F011-8C4D-7C1E527DC3AB,2025-05-05 17:30:32.0000000,"Ancient poems tell the story of charismatic river porpoise's decline over the past 1,400 years","Endemic to China's Yangtze River, the Yangtze finless porpoise is known for its intelligence and charismatic appearance; it looks like it has a perpetual smile on its face. To track how this critically endangered porpoise's habitat range has changed over time, a team of biodiversity and conservation experts compiled 724 ancient Chinese poems referencing the porpoise from historic collections across China. Their results show that the porpoise's range has decreased by at least 65% over the past 1,400 years, with the majority of this decline occurring in the past century.",https://www.sciencedaily.com/releases/2025/05/250505121426.htm,China's Yangtze River,China,N/A,Global,Environmental News,2025-05-05 12:14:26.0000000,502.32000000000000000,0,0
7DCF96D2-C92A-F011-8C4E-7C1E520A55FA,2025-05-06 22:31:20.0000000,AI has untapped potential to advance biodiversity conservation,A new study suggests the use of artificial intelligence (AI) to rapidly analyze vast amounts of biodiversity data could revolutionize conservation efforts by enabling scientists and policymakers to make better-informed decisions.,https://www.sciencedaily.com/releases/2025/05/250506170938.htm,Global,Not applicable,Not applicable,International,Artificial Intelligence and Machine Learning,2025-05-06 17:09:38.0000000,75.60000000000000000,0,0
6D1E8BF9-452B-F011-8C4D-7C1E520A55FA,2025-05-07 13:20:08.0000000,‘A cemetery of trees’: vast green expanses turned to dust as loggers plunder South America’s Gran Chaco,"<p>Jaguars, giant armadillos and ocelots among species threatened by shrinking habitat in one of the richest areas of biodiversity in the world</p><p>In the Gran Chaco forest, vast green expanses – home to jaguars, giant armadillos and howler monkeys – have turned to fields of dust. The forest once brimmed with life, says Bashe Nuhem, a member of the Indigenous Qom community, but then came a road, and soon after that logging companies. “It was an invasion. Loggers came without any consultation and families moved away. Those that stayed were left with only a cemetery of trees,” she says.</p><p>The Gran Chaco is South America’s second-largest forest after the Amazon; its <a href=""https://www.weforum.org/stories/2025/03/gran-chaco-south-americas-hidden-biome/"">100m hectares</a> (247m acres) stretch across Argentina, Paraguay, Brazil and Bolivia. It is also one of the richest areas of biodiversity in the world – <a href=""https://granchaco.vidasilvestre.org.ar/situation/#:~:text=The%20Gran",https://www.theguardian.com/environment/2025/may/07/a-cemetery-of-trees-vast-green-expanses-turned-to-dust-as-loggers-plunder-south-americas-gran-chaco,Gran Chaco forest,Argentina,Paraguay,Region,Environmental News,2025-05-07 13:00:45.0000000,194.51000000000000000,0,0
E6D7A199-822B-F011-8C4D-7C1E52469F7D,2025-05-07 20:33:59.0000000," Brazilian state's deforestation amnesty poses 'one of the greatest threats' to the Amazon",Brazil&rsquo;s Amazon state of Rondonia has passed a law in favor of cattle ranchers who converted a large area of rainforest inside the Jaci-Parana conservation zone and turned it into pasture,https://abcnews.go.com/International/wireStory/brazilian-states-deforestation-amnesty-poses-greatest-threats-amazon-121574447,Brazil,Brazil,N/A,Nation,Environmental News,2025-05-07 20:14:48.0000000,280.80000000000000000,0,0
487E05C4-142C-F011-8C4D-7C1E52469E63,2025-05-08 14:00:23.0000000,Cornwall Council company Cormac admits error as eagle-eyed resident saves tree,The mature cherry tree was about to be felled in a conservation area but Jackie Dash dashed over to save it. Cormac has blamed a 'system miscommunication',https://www.msn.com/en-gb/public-safety-and-emergencies/health-and-safety-alerts/cornwall-council-company-cormac-admits-error-as-eagle-eyed-resident-saves-tree/ar-AA1Eo9lX,Conservation area,UK,Not applicable,Local,Environmental News,2025-05-08 09:16:00.0000000,101.40000000000000000,0,0
ACBE238D-F92E-F011-8C4E-7C1E52469F7D,2025-05-12 06:23:06.0000000,10 of the best places to snorkel on the UK coast,"<p>The authors of a new marine guide share their favourite spots to catch a glimpse of submerged species – plus tips on how to snorkel safely</p><p>The British coastline is a thriving marine habitat, with a biodiversity that’s driven by high tidal range and strong nutrient-rich currents. When conditions are right, snorkelling in British waters brings a connection with a variety of species and stunning terrain: sea lochs, sheltered bays, shipwrecks, tidal pools, kelp forests, sandy seabeds and rocky reefs. You might see sharks, seals, scorpionfish, octopus and cuttlefish. These are our 10 favourite spots.</p> <a href=""https://www.theguardian.com/travel/2025/may/12/10-best-places-to-snorkel-on-the-uk-coast"">Continue reading...</a>",https://www.theguardian.com/travel/2025/may/12/10-best-places-to-snorkel-on-the-uk-coast,British coastline,United Kingdom,N/A,Local,Environmental News,2025-05-12 06:00:44.0000000,132.60000000000000000,0,0
0BFF319B-070A-F011-BAE2-7C1E527DC3AB,2025-03-26 06:00:24.0000000,Ranger groups beaming after Plibersek announces support for Indigenous Protected Areas,Traditional Owners from 20 organisations across the country are in Canberra this week to discuss IPAs in a workshop organised by Country Needs People.,https://www.sbs.com.au/nitv/article/ranger-groups-beaming-after-plibersek-announces-support-for-indigenous-protected-areas/anmfrg92o,Canberra,Australia,N/A,Nation,Indigenous Rights Event,2025-03-26 03:27:00.0000000,NULL,0,0
F5C523D5-780A-F011-BAE2-7C1E527DC3AB,2025-03-26 19:31:03.0000000,Two stranded hikers rescued after one slid 100ft down cliff in California,"<p>Rescue mission off Lost Coast Trail required US Coast Guard, fire department, helicopter team and swimmers</p><p>Two hikers were rescued from <a href=""https://www.theguardian.com/us-news/california"">California</a>’s rugged and remote north coast over the weekend after one of them slid more than 100ft (30 metres) down a steep cliff and was clinging to a “near vertical” bluff with hiking poles, authorities said.</p><p>The Shelter Cove fire department and a US Coast Guard team responded to a call on Saturday afternoon for a hiker stranded on a cliff near the Lost Coast Trail, which traces more than 50 miles (80km) of the wild and undeveloped coast in far northern California, in the King Range national conservation area. The difficult terrain and conditions required a “highly technical” <a href=""https://www.facebook.com/sectorhumboldtbay/videos/9349487445134723/"">rescue operation</a> that included a boat, jet ski and several rescue swimmers as well as a helicopter team, the agencies sa",https://www.theguardian.com/us-news/2025/mar/26/hikers-rescued-california,"Lost Coast Trail, California",United States,N/A,Local,Search and Rescue Operation,2025-03-26 18:54:32.0000000,NULL,0,0
009E665A-AF0A-F011-BAE2-7C1E520A55FA,2025-03-27 02:01:11.0000000,"From Naarm to Meanjin, Apple Maps adds more than 250 Indigenous place names in Australia","<p>App to also show land borders for Indigenous protected areas and reserves following similar updates in Canada and the United States in 2023</p><ul><li><a href=""https://www.theguardian.com/australia-news/live/2025/mar/27/australia-politics-live-fuel-excise-cost-of-living-tax-cuts-salmon-election-anthony-albanese-peter-dutton-ntwnfb"">Follow our Australia news live blog for latest updates</a></li><li>Get our <a href=""https://www.theguardian.com/email-newsletters?CMP=cvau_sfl"">breaking news email</a>, <a href=""https://app.adjust.com/w4u7jx3"">free app</a> or <a href=""https://www.theguardian.com/australia-news/series/full-story?CMP=cvau_sfl"">daily news podcast</a></li></ul><p>Millions of Australians will be able to request directions from Naarm (Melbourne) to Meanjin (Brisbane), tracing the original custodians of the land along the way, via a new feature on one of the world’s leading navigational apps.</p><p>In a major collaboration with Indigenous groups, Apple Maps will now include mor",https://www.theguardian.com/australia-news/2025/mar/27/apple-maps-indigenous-place-names-australia,Australia,Australia,N/A,National,Indigenous Place Names Update,2025-03-27 01:46:27.0000000,NULL,0,0
8CD72E3A-BC0B-F011-BAE2-7C1E52469F7D,2025-03-28 10:05:51.0000000,China's Top Chipmaker SMIC Accused Of Poaching Taiwan's Engineers Via Samoan Front Company,"<p>Taiwanese authorities are investigating whether <a href=""https://www.benzinga.com/markets/asia/24/05/38751498/chinas-top-chipmaker-smic-sees-profit-margin-plummet-to-15-year-low-amid-us-export-controls"">China&#039;s largest chipmaker</a>, <strong>Semiconductor Manufacturing International Corp.</strong> (SMIC), used a shell company posing as a Samoan company to lure tech talent from the island&#039;s semiconductor sector.</p>
<p><strong>What Happened:</strong> Taiwan&#039;s Ministry of Justice Investigation Bureau said on Friday that SMIC had allegedly established a subsidiary in <strong>Hsinchu County</strong>—home to leading chipmaker <strong>Taiwan Semiconductor Manufacturing Company </strong>(NYSE:<a class=""ticker"" href=""https://www.benzinga.com/stock/TSM#NYSE"">TSM</a>)—under the guise of being registered in Samoa, reported Reuters.</p>
<p>Authorities say the covert operation was part of a <a href=""https://www.benzinga.com/news/24/10/41208014/absolutely-impossible-for-china-to-b",https://www.benzinga.com/25/03/44531802/chinas-top-chipmaker-smic-under-scrutiny-for-allegedly-targeting-taiwans-engineers-through-secret-samoan-front-co,China and Taiwan,China,Taiwan,International,Corporate Corruption,2025-03-28 09:51:59.0000000,582.12000000000000000,0,0
A7838A42-C70B-F011-BAE2-7C1E527DC3AB,2025-03-28 11:24:50.0000000,Taiwan accuses China's biggest chipmaker SMIC of 'illegally' poaching tech talent,"Taiwan's justice ministry alleged that SMIC used a Samoa-based entity as cover to set up an entity on the island and has been ""actively recruiting"" talent.",https://www.cnbc.com/2025/03/28/taiwan-alleges-china-chipmaker-smic-illegally-poached-tech-talent.html,Taiwan,Taiwan,China,International,Corporate Corruption,2025-03-28 10:57:05.0000000,506.88000000000000000,0,0
EA22BB27-DB0B-F011-BAE2-7C1E520A55FA,2025-03-28 13:47:24.0000000,Brits admit stealing Easter treats from children – as average egg haul revealed,And it’s not just children with more than a quarter of people admitting poaching one from their partner as Tesco unveil egg-tasting eggtravaganza 'Hatch',https://www.dailystar.co.uk/news/latest-news/brits-admit-stealing-easter-treats-34951702,UK,UK,N/A,Local,Citizen Hardship Event,2025-03-28 13:24:28.0000000,104.00000000000000000,0,0
523AD517-F10B-F011-BAE2-7C1E52469F7D,2025-03-28 16:24:25.0000000,Canadian company in negotiations with Trump to mine seabed,"<p>Environmentalists call bid to skirt UN treaty ‘reckless’ amid fears that mining will cause irreversible biodiversity loss</p><p>A Canadian deep-sea mining firm <a href=""https://investors.metals.co/news-releases/news-release-details/metals-company-apply-permits-under-existing-us-mining-code-deep"">has revealed it has been negotiating</a> with the Trump administration to bypass a UN treaty and potentially gain authorisation from the US to mine in international waters.</p><p>The revelation has stunned environmentalists, who condemned the move as “reckless” and a “slap in the face for multilateralism”.</p> <a href=""https://www.theguardian.com/environment/2025/mar/28/deep-sea-mining-international-seabed-authority-canadian-the-metals-company-tmc-negotiations-trump-us"">Continue reading...</a>",https://www.theguardian.com/environment/2025/mar/28/deep-sea-mining-international-seabed-authority-canadian-the-metals-company-tmc-negotiations-trump-us,International,Canada,United States,International,Environmental News,2025-03-28 16:10:49.0000000,486.72000000000000000,0,0
FFEBF903-A70D-F011-9989-7C1E520A55FA,2025-03-30 20:39:12.0000000,"Tiger found dead in Corbett, 5th such case in Uttarakhand this year","In the Dhela zone of Corbett Tiger Reserve, forest staff found a deceased tigress with a crushed skull, likely due to a confrontation with elephants. This marks the fifth reported tiger death in Uttarakhand this year. Authorities have increased patrolling and ruled out poaching as the body parts were intact.",https://timesofindia.indiatimes.com/india/tiger-found-dead-in-corbett-5th-such-case-in-uttarakhand-this-year/articleshow/119772206.cms,Dhela zone of Corbett Tiger Reserve,India,N/A,Local,Animal Attacks,2025-03-30 20:12:43.0000000,27.84000000000000000,0,0
08EFD5F3-200E-F011-9989-7C1E527DC3AB,2025-03-31 11:11:55.0000000,Funeral Procession For Trees In Dehradun Deforestation Protest,Environmentalists and intellectuals on Sunday took out a tree funeral procession in Dehradun as part of the 'Save Environment Movement 2.0' to protest against the indiscriminate felling of trees for development projects.,https://www.ndtv.com/india-news/funeral-procession-for-trees-in-dehradun-deforestation-protest-8048945,Dehradun,India,Not applicable,Local,Environmental News,2025-03-31 09:40:43.0000000,135.72000000000000000,0,0
95924DE4-4C0E-F011-9989-7C1E52469F7D,2025-03-31 16:26:34.0000000,Labour has sidelined essential green policies | Letters,"<p><strong>Caroline Lucas </strong>thinks advancing the climate and nature bill is vital while <strong>Colin Hines</strong> and <strong>Alison Dawes </strong>say an expanded warm homes plan could generate jobs</p><p>Rachel Reeves’s spring statement (<a href=""https://www.theguardian.com/uk-news/2025/mar/26/reeves-accused--balancing-books-back-of-uk-poorest-spring-statement"">Report, 26 March</a>) has sidelined the nature policies that Britain needs to build a more prosperous economy, and tackle the planetary crisis that is threatening our way of life.</p><p>Days after Kemi Badenoch ditched net zero, Labour is following suit, with growth trumping net zero, fast-tracked airports, faltering marine protections and the climate and nature bill, backed by 192 MPs, kicked down the road. I first <a href=""https://www.theguardian.com/environment/2020/sep/02/climate-emergency-bill-offers-real-hope"">presented the bill in 2020</a> to lock the UK’s climate and biodiversity commitments into law. Labour",https://www.theguardian.com/environment/2025/mar/31/labour-has-sidelined-essential-green-policies,UK,UK,Not applicable,Nation,Climate Change Report,2025-03-31 15:58:01.0000000,444.60000000000000000,0,0
BB291E3A-EC0E-F011-9989-7C1E52469F7D,2025-04-01 11:27:05.0000000,‘Is it “woke” to care about the environment?’: how Trump’s cuts are dismantling global conservation work,"<p>Hundreds of projects supported by USAID have been thrown into doubt, as fears grow of an increase in crimes such as poaching and trafficking</p><p></p><p>When the guns finally fell silent in 1992, little was left alive in Gorongosa national park. During the 15 years of Mozambique’s civil war – in which more than a million people died – the country’s wildlife also paid a terrible price. Poaching for meat and ivory was so intense that the small surviving elephant population <a href=""https://www.science.org/doi/10.1126/science.abe7389#:~:text=We%20examined%20the%20impacts%20of,amid%20a%20rapid%20population%20decline."">rapidly evolved to lose their tusks</a>. Leopards, wild dogs and spotted hyenas had all disappeared. Populations of zebra, buffalo and other herbivores <a href=""https://pmc.ncbi.nlm.nih.gov/articles/PMC6415879/"">had collapsed</a>.</p><p>In the following years, a <a href=""https://www.theguardian.com/global-development/ng-interactive/2018/sep/07/women-gorongosa-national-pa",https://www.theguardian.com/environment/2025/apr/01/trump-cuts-wildlife-conservation-usaid-aoe,Mozambique,Mozambique,USA,International,Environmental News,2025-04-01 11:00:02.0000000,308.88000000000000000,0,0
