dfs_newsanalyticsid,createdon,dfs_title,dfs_description,dfs_sourceurl,dfs_primaryeventlocation,dfs_firsteventcountry,dfs_secondeventcountry,dfs_eventsignificance,dfs_eventcode,dfs_eventdate,dfs_rating,crd69_cyberprocessed,crd69_disasterprocessed
908F799F-8E2B-F011-8C4D-7C1E520A55FA,2025-05-07 22:00:05.0000000,Lawyers scramble to block Trump from deporting migrants to Libya,"A court filing says the U.S. is preparing to deport people from Southeast Asia to Libya, a troubled nation “notorious for its human rights violations.”",https://www.msn.com/en-us/news/world/lawyers-scramble-to-block-trump-from-deporting-migrants-to-libya/ar-AA1ElCrM,Libya,United States,Libya,International,Immigration and Refugees,2025-05-07 20:35:00.0000000,223.02000000000000000,0,0
7B363A69-8B2B-F011-8C4D-7C1E52469F7D,2025-05-07 21:37:03.0000000,Australia news live: Rudd criticises Trump’s film tariff plan saying we don’t want to ‘tax Bluey’; PM pledges to deliver new environmental protection body,"<p>Australia’s ambassador to the US has taken aim at the proposal to put tariffs on screen productions. Follow today’s news live</p><ul><li>Get our <a href=""https://www.theguardian.com/email-newsletters?CMP=cvau_sfl"">breaking news email</a>, <a href=""https://app.adjust.com/w4u7jx3"">free app</a> or <a href=""https://www.theguardian.com/australia-news/series/full-story?CMP=cvau_sfl"">daily news podcast</a></li></ul><p><strong>Shareholders target Woodside over climate credentials</strong></p><p>Climate activists, pension funds and governance groups will try to unseat three directors at Woodside at its annual general meeting in Perth today as opposition intensifies over the oil and gas company’s plans to increase fossil fuel production.</p><p>We believe that Woodside has a significant role to play in the energy transition. Assessing and approving Woodside’s climate strategy is a key role of the board.”</p><p>The company, headed by <strong>Meg O’Neill</strong>, <a href=""https://www.theguardi",https://www.theguardian.com/australia-news/live/2025/may/08/australia-news-live-anthony-albanese-environment-labor-cabinet-liberal-leadership-sussan-ley-angus-taylor-ntwnfb,Australia,United States,Australia,Nation,Energy and Resource News,2025-05-07 21:14:25.0000000,321.84000000000000000,0,0
5C43868A-822A-F011-8C4E-7C1E52469F7D,2025-05-06 14:01:06.0000000,"Greece Urged to Halt Pushbacks, Ensure Border Accountability","The Council of Europe Commissioner for Human Rights, Michael O'Flaherty, published a memorandum on migration and border control in Greece, following",https://www.miragenews.com/greece-urged-to-halt-pushbacks-ensure-border-1455219/,Greece,Greece,Not applicable,International,Human Rights,2025-05-06 11:22:00.0000000,153.60000000000000000,0,0
23A01B95-5A2A-F011-8C4E-7C1E52469F7D,2025-05-06 09:14:59.0000000,Burundi orders new rights body to 'fight' UN envoy,"<img border=""0"" hspace=""10"" align=""left"" style=""margin-top:3px;margin-right:5px;"" src=""https://timesofindia.indiatimes.com/photo/120927312.cms"" />Burundi's parliament has appointed a new human rights commission with a mandate to counter the UN's rights envoy, following the exile of the previous head who criticized the government. The new commission, led by a bishop known for opposing the opposition, faces accusations of being politically biased and lacking human rights experience.",https://timesofindia.indiatimes.com/world/rest-of-world/burundi-orders-new-rights-body-to-fight-un-envoy/articleshow/120927312.cms,Burundi,Burundi,N/A,Nation,International Politics,2025-05-06 08:51:02.0000000,164.61000000000000000,0,0
5E0A71AA-492A-F011-8C4E-7C1E52469F7D,2025-05-06 07:14:00.0000000,Lawyer of whistleblower in Trump impeachment case sues administration over revoked security clearance,A lawyer who represented a Homeland Security whistleblower key to President Donald Trump&apos;s first impeachment sued the Trump administration for revoking his security clearance.,https://www.foxnews.com/politics/lawyer-whistleblower-trump-impeachment-case-sues-administration-over-revoked-security-clearance,United States,United States,N/A,Nation,Legal and Political News,2025-05-06 07:00:50.0000000,NULL,0,0
A144FC46-D62B-F011-8C4E-7C1E52469F7D,2025-05-08 06:32:57.0000000,"Former NASA Official Claims He Saw Shocking UFO Footage In 1992: ""That's A Flying Saucer""",Mr Rogers' testimony comes amid a surge in whistleblowers speaking out about secret military projects investigating anomalous flying objects.,https://www.ndtv.com/india-news/former-nasa-official-claims-he-saw-shocking-ufo-footage-in-1992-thats-a-flying-saucer-8360261#publisher=newsstand,Mr Rogers' testimony,United States,Not applicable,National,UAP and UFO related News,2025-05-08 06:25:51.0000000,645.84000000000000000,0,0
B14353AF-F92B-F011-8C4E-7C1E52469F7D,2025-05-08 10:46:30.0000000,Gaza: UN experts warn of 'annihilation' by Israeli strikes,"<img border=""0"" hspace=""10"" align=""left"" style=""margin-top:3px;margin-right:5px;"" src=""https://timesofindia.indiatimes.com/photo/120994697.cms"" />United Nations experts strongly criticised Israeli military actions in Gaza. They called it a severe violation of human rights. The experts urged global intervention to prevent further harm to Palestinians. These comments followed reports of numerous deaths in Gaza due to Israeli attacks. Several countries including France and Spain have expressed concern.",https://timesofindia.indiatimes.com/world/middle-east/gaza-un-experts-warn-of-annihilation-by-israeli-strikes/articleshow/120994697.cms,Gaza,Palestine,Israel,International,Military Action Event,2025-05-08 10:28:53.0000000,854.10000000000000000,0,0
1EA23361-032C-F011-8C4E-7C1E520A55FA,2025-05-08 11:55:50.0000000,Foreign Investors Vasanta Master Fund and Pagoda Push for Governance Reform at Catcher Technology,"<p xmlns=""http://www.w3.org/1999/xhtml""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""legendSpanClass""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-location"">SINGAPORE</span></span>, <span xmlns=""http://www.w3.org/1999/xhtml"" class=""legendSpanClass""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-chron"">May 8, 2025</span></span> /PRNewswire/ -- Two foreign investment funds, Vasanta Master Fund and Pagoda, have been campaigning for the corporate governance reform at Catcher Technology, a leading Taiwanese electronic casing manufacturer. As Catcher prepares for its Annual General Meeting (AGM) on <span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-chron"">May 27</span>, where seven board seats—three of which are independent director positions are up for election, <span xmlns=""http://www.w3.org/1999/xhtml"" id=""spanHghlt1a62"">Vasanta and Pagoda&#39;s</span> involvement in <span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-location"">Taiwan&#39;s</span> first-ever foreign",https://www.benzinga.com/pressreleases/25/05/n45282293/foreign-investors-vasanta-master-fund-and-pagoda-push-for-governance-reform-at-catcher-technology,Foreign,Unknown,Unknown,International,Corporate Governance Reform,2025-05-08 11:41:00.0000000,NULL,0,0
6A183332-092C-F011-8C4D-7C1E52469E63,2025-05-08 12:37:28.0000000,MPs seek assurances from UK equalities watchdog over gender ruling,"<p>Exclusive: transgender activists concerned that a literal approach is being taken to supreme court decision </p><p>A cross-party committee of MPs has written to the UK’s equalities watchdog to seek assurances that its guidance on how organisations interpret the landmark supreme court ruling on gender issues does not ignore the needs of transgender people.</p><p>The letter from the Commons women and equalities committee to Kishwer Falkner, the chair of the Equality and Human Rights Commission (EHRC), also urged her to extend the two-week timetable for people to submit views on how the EHRC’s code of practice for organisations should work, saying this should be at least six weeks.</p> <a href=""https://www.theguardian.com/world/2025/may/08/mps-seek-assurances-from-uk-equalities-watchdog-over-gender-ruling"">Continue reading...</a>",https://www.theguardian.com/world/2025/may/08/mps-seek-assurances-from-uk-equalities-watchdog-over-gender-ruling,UK,UK,N/A,Nation,Civil Rights News,2025-05-08 12:05:01.0000000,163.80000000000000000,0,0
1675D5C1-152C-F011-8C4D-7C1E52469E63,2025-05-08 14:07:30.0000000,MPs seek assurance that UK gender guidance will not ignore trans people,"<p>Exclusive: Transgender activists worry that EHRC is taking an overly literal approach to supreme court ruling</p><p>A cross-party committee of MPs has written to the UK’s equalities watchdog to seek assurances that its guidance on how organisations interpret the landmark supreme court ruling on gender issues does not ignore the needs of transgender people.</p><p>The letter from the Commons women and equalities committee to Kishwer Falkner, the chair of the Equality and Human Rights Commission, also urged her to extend the two-week timetable for people to submit views on how the EHRC’s code of practice for organisations should work, saying this should be at least six weeks.</p> <a href=""https://www.theguardian.com/world/2025/may/08/mps-seek-assurances-from-uk-equalities-watchdog-over-gender-ruling"">Continue reading...</a>",https://www.theguardian.com/world/2025/may/08/mps-seek-assurances-from-uk-equalities-watchdog-over-gender-ruling,UK,UK,N/A,Nation,Civil Rights News,2025-05-08 13:38:34.0000000,163.80000000000000000,0,0
81AB6B04-182C-F011-8C4D-7C1E527DCBD6,2025-05-08 14:23:32.0000000,"Some Migrants Were Told They'd Be Sent to Libya, Attorneys Say as They Try to Block the Deportations","U.S. authorities informed some migrants of plans to deport them to Libya, a country they are not from and that has a history of human rights violations, attorneys said.",https://www.military.com/daily-news/2025/05/08/some-migrants-were-told-theyd-be-sent-libya-attorneys-say-they-try-block-deportations.html,Libya,United States,Libya,International,Immigration and Refugees,2025-05-08 13:43:32.0000000,223.02000000000000000,0,0
B7E32330-302C-F011-8C4D-7C1E52469E63,2025-05-08 17:16:41.0000000,Mali must repeal suspension of political activities: UN experts,"<img border=""0"" hspace=""10"" align=""left"" style=""margin-top:3px;margin-right:5px;"" src=""https://timesofindia.indiatimes.com/photo/121004872.cms"" />UN experts have strongly condemned Mali's junta for suspending political activities, deeming it a violation of basic human rights. They demand immediate reversal of the decree, highlighting its impact on shrinking civic space. A recently adopted bill imposing financial burdens on party registration is also criticized for restricting political participation.",https://timesofindia.indiatimes.com/world/europe/mali-must-repeal-suspension-of-political-activities-un-experts/articleshow/121004872.cms,Mali,Mali,N/A,International,Civil Rights News,2025-05-08 16:38:43.0000000,141.12000000000000000,0,0
168EE550-3A2C-F011-8C4D-7C1E527DCBD6,2025-05-08 18:29:05.0000000,Charity linked to Prince Harry admits human rights abuses,African Parks acknowledged its rangers committed human rights abuses in Congo-Brazzaville.,https://www.bbc.com/news/articles/cq54dgv2p29o#1,United Kingdom,United Kingdom,N/A,International,Human Rights,2025-05-08 17:38:51.0000000,204.00000000000000000,0,0
BD338168-D12C-F011-8C4D-7C1E527DC3AB,2025-05-09 12:30:45.0000000,Charity linked to Prince Harry admits human rights abuses in Congo park,African Parks acknowledged its rangers committed human rights abuses in Congo-Brazzaville.,https://www.bbc.com/news/articles/cq54dgv2p29o#1,Congo park,Congo,Not applicable,International,Human Rights,2025-05-08 17:38:51.0000000,110.40000000000000000,0,0
6666F6F9-BF2C-F011-8C4D-7C1E527DC3AB,2025-05-09 10:25:50.0000000,Charity linked to Prince Harry admits human rights abuses in Congo park,African Parks acknowledged its rangers committed human rights abuses in Congo-Brazzaville.,https://www.bbc.com/news/articles/cq54dgv2p29o#1,Congo park,Congo,Not applicable,International,Human Rights,2025-05-08 17:38:51.0000000,110.40000000000000000,0,0
CB2CE0A3-912C-F011-8C4D-7C1E527DC3AB,2025-05-09 04:54:10.0000000,Charity linked to Prince Harry admits human rights abuses in Congo park,African Parks acknowledged its rangers committed human rights abuses in Congo-Brazzaville.,https://www.bbc.com/news/articles/cq54dgv2p29o#1,Congo park,Congo,Not applicable,International,Human Rights,2025-05-08 17:38:51.0000000,110.40000000000000000,0,0
8B137D27-7C2C-F011-8C4D-7C1E527DC3AB,2025-05-09 02:20:28.0000000,Charity linked to Prince Harry admits human rights abuses in Congo park,African Parks acknowledged its rangers committed human rights abuses in Congo-Brazzaville.,https://www.bbc.com/news/articles/cq54dgv2p29o#1,Congo park,Congo,Not applicable,International,Human Rights,2025-05-08 17:38:51.0000000,110.40000000000000000,0,0
4C4A9BE9-4A2C-F011-8C4D-7C1E527DC3AB,2025-05-08 20:27:54.0000000,Charity linked to Prince Harry admits human rights abuses in Congo park,African Parks acknowledged its rangers committed human rights abuses in Congo-Brazzaville.,https://www.bbc.com/news/articles/cq54dgv2p29o#1,Congo park,Congo,Not applicable,International,Human Rights,2025-05-08 17:38:51.0000000,110.40000000000000000,0,0
304B3B4C-F22C-F011-8C4E-7C1E52469F7D,2025-05-09 16:26:06.0000000,Charity linked to Prince Harry admits human rights abuses in Congo park,African Parks acknowledged its rangers committed human rights abuses in Congo-Brazzaville.,https://www.bbc.com/news/articles/cq54dgv2p29o#1,Congo park,Congo,Not applicable,International,Human Rights,2025-05-08 17:38:51.0000000,110.40000000000000000,0,0
A32E5465-E32C-F011-8C4E-7C1E52469F7D,2025-05-09 14:39:30.0000000,Charity linked to Prince Harry admits human rights abuses in Congo park,African Parks acknowledged its rangers committed human rights abuses in Congo-Brazzaville.,https://www.bbc.com/news/articles/cq54dgv2p29o#1,Congo park,Congo,Not applicable,International,Human Rights,2025-05-08 17:38:51.0000000,110.40000000000000000,0,0
7E478B74-9D2C-F011-8C4E-7C1E52469F7D,2025-05-09 06:18:44.0000000,Charity linked to Prince Harry admits human rights abuses in Congo park,African Parks acknowledged its rangers committed human rights abuses in Congo-Brazzaville.,https://www.bbc.com/news/articles/cq54dgv2p29o#1,Congo park,Congo,Not applicable,International,Human Rights,2025-05-08 17:38:51.0000000,110.40000000000000000,0,0
F9B7F606-5B2C-F011-8C4E-7C1E52469F7D,2025-05-08 22:23:22.0000000,Charity linked to Prince Harry admits human rights abuses in Congo park,African Parks acknowledged its rangers committed human rights abuses in Congo-Brazzaville.,https://www.bbc.com/news/articles/cq54dgv2p29o#1,Congo park,Congo,Not applicable,International,Human Rights,2025-05-08 17:38:51.0000000,110.40000000000000000,0,0
A4C886C8-AF2C-F011-8C4D-7C1E52469E63,2025-05-09 08:29:59.0000000,Charity linked to Prince Harry admits human rights abuses in Congo park,African Parks acknowledged its rangers committed human rights abuses in Congo-Brazzaville.,https://www.bbc.com/news/articles/cq54dgv2p29o#1,Congo park,Congo,Not applicable,International,Human Rights,2025-05-08 17:38:51.0000000,110.40000000000000000,0,0
2D6CCB6B-6B2C-F011-8C4E-7C1E520A55FA,2025-05-09 00:20:36.0000000,Charity linked to Prince Harry admits human rights abuses in Congo park,African Parks acknowledged its rangers committed human rights abuses in Congo-Brazzaville.,https://www.bbc.com/news/articles/cq54dgv2p29o#1,Congo park,Congo,Not applicable,International,Human Rights,2025-05-08 17:38:51.0000000,110.40000000000000000,0,0
E7E6F4C6-572C-F011-8C4E-7C1E520A55FA,2025-05-08 22:00:06.0000000,Reports of Trump deportation plans highlight abuse of migrants in Libya,"Reports of Trump deportation plans highlight abuse of migrants in Libya - Experts, human rights workers and lawyers criticized reports of plans to deport migrants from the U.S. to Libya",https://www.msn.com/en-ca/news/world/reports-of-trump-deportation-plans-highlight-abuse-of-migrants-in-libya/ar-AA1EqqDs,Libya,United States,Libya,International,Immigration and Refugees,2025-05-08 21:05:00.0000000,223.02000000000000000,0,0
81E7DCDD-9A2C-F011-8C4D-7C1E527DCBD6,2025-05-09 06:00:20.0000000,Hesta threatens to follow AustSuper and sell its stake in scandal-riven WiseTech Global,"Industry superannuation fund Hesta has threatened to sell its stake in WiseTech Global, saying the scandal-plagued company isn’t doing enough to improve its poor governance and culture, as founder Richard White tightens his grip on the logistics titan.",https://www.theaustralian.com.au/business/technology/hesta-threatens-to-follow-austsuper-and-sell-its-stake-in-scandalriven-wisetech-global/news-story/524f50990ce5a7b5f4625a88b0a73512,Australia,Australia,Not applicable,Nation,Corporate Corruption,2025-05-09 03:25:00.0000000,312.84000000000000000,0,0
B2BD0281-A02C-F011-8C4D-7C1E527DC3AB,2025-05-09 06:40:35.0000000,"More trouble for Prince Harry? African charity, helmed by Meghan Markle's husband, admits human rights abuse","Prince Harry faces troubling news related to his involvement with African charities. An ongoing investigation into African Parks reveals human rights abuses by rangers in Congo-Brazzaville. Sentebale, a charity he co-founded, encountered issues of racism and mismanagement.",https://www.livemint.com/news/world/more-trouble-for-prince-harry-african-charity-helmed-by-meghan-markles-husband-admits-human-rights-abuse-11746770409374.html,Africa,Unknown,Unknown,International,Human Rights Abuse,2025-05-09 06:10:57.0000000,NULL,0,0
7B45A56E-A52C-F011-8C4D-7C1E52469E63,2025-05-09 07:15:50.0000000,DHS defends ICE detainment of Georgia college student who violated traffic laws: 'Not ignoring rule of law',"Mexican national Ximena Arias-Cristobal, 19, is in ICE detention in Georgia after she was arrested during a traffic stop for illegally turning right on red and driving with no license.",https://www.foxnews.com/us/dhs-defends-ice-detainment-georgia-college-student-who-violated-traffic-laws-not-ignoring-rule-law,Georgia,United States,Not applicable,Nation,Immigration and Refugees,2025-05-09 07:08:23.0000000,149.04000000000000000,0,0
844E6E9A-B12C-F011-8C4E-7C1E520A55FA,2025-05-09 08:42:59.0000000,Prince Harry's African charity admits human rights abuses after rainforest families said their rangers raped and beat tribespeople,"Prince Harry , who was the president of African Parks for six years until being elevated to the governing board of directors two years ago, is said be fully aware of the scandal.",https://www.dailymail.co.uk/news/article-14694559/Prince-Harry-African-charity-human-rights-abuses.html?ns_mchannel=rss&ns_campaign=1490&ito=1490,Africa,Unknown,Unknown,International,Human Rights,2025-05-09 08:18:43.0000000,36.00000000000000000,0,0
