dfs_newsanalyticsid,createdon,dfs_title,dfs_description,dfs_sourceurl,dfs_primaryeventlocation,dfs_firsteventcountry,dfs_secondeventcountry,dfs_eventsignificance,dfs_eventcode,dfs_eventdate,dfs_rating,crd69_cyberprocessed,crd69_disasterprocessed
2AEF3619-9B25-F011-8C4E-7C1E52469F7D,2025-04-30 08:14:20.0000000,"""Excess Water Will Go To Pak If..."": Haryana's 'Bhakra Dam' Request To Punjab",Haryana Chief Minister Nayab Singh Saini urged Punjab counterpart Bhagwant Mann to provide drinking water to Haryana or the excess Bhakra reservoir water will flow to Pakistan.,https://www.ndtv.com/india-news/excess-water-will-go-to-pakistan-if-haryanas-bhakra-dam-request-to-punjab-8292798#publisher=newsstand,Haryana,India,Pakistan,State,Water Supply and Resource Management Event,2025-04-30 07:26:04.0000000,NULL,0,0
92341B82-0126-F011-8C4E-7C1E52469F7D,2025-04-30 20:27:17.0000000,Florida is poised to ban fluoride from public water systems,"Florida is poised to ban fluoride in public drinking water, over the concerns of dentists and public health advocates who say the mineral is a safe, effective way to protect people of all ages from developing cavities. Florida lawmakers gave...",https://www.gloucestertimes.com/news/national_world_news/florida-is-poised-to-ban-fluoride-from-public-water-systems/article_13015e05-8aa5-5350-8ba4-4ede7d1819e4.html,Florida,United States,N/A,State,Banning of a good or service,2025-04-30 08:00:00.0000000,303.60000000000000000,0,0
AEB543A6-A425-F011-8C4E-7C1E52469F7D,2025-04-30 09:22:42.0000000,"For Pak Actor Hania Aamir, Water Bottles From Indian Fan After Indus Treaty Suspended",Pakistan stares at water scarcity after Indian suspended the Indus Waters Treaty in the wake of the Pahalgam terror attack.,https://www.ndtv.com/world-news/for-pakistan-actor-hania-aamir-water-bottles-from-indian-fan-after-water-treaty-suspended-8294277#publisher=newsstand,Pakistan,India,Not applicable,International,Terrorism Event,2025-04-30 09:08:40.0000000,918.72000000000000000,0,0
DA527CBD-C125-F011-8C4D-7C1E527DC3AB,2025-04-30 12:50:58.0000000,Digital Utilities Ventures Finalizes Full Ownership of Technology Integration Subsidiary,"<link type=""text/css"" rel=""stylesheet"" href=""https://www.globenewswire.com/styles/gnw_nitf.css"" />
<p align=""left"">MANKATO, Minn., April  30, 2025  (GLOBE NEWSWIRE) -- Digital Utilities Ventures, Inc. (OTC:<a class=""ticker"" href=""https://www.benzinga.com/stock/DUTV#OTC"" rel=""nofollow"">DUTV</a>), now doing business as <em>Easy Environmental Solutions Inc</em>., a leader in regenerative agriculture and clean water technologies, today announced that it now holds 100% ownership of Easy Energy Systems Technologies, LLC, previously a majority-owned subsidiary.</p>
<p>Energy Systems Technologies houses key system integration and remote monitoring capabilities that support DUTV&#039;s modular technology platforms, including the Easy NanoVoid&#x2122; and Easy FEN&#x2122;. By unifying full ownership, DUTV has further aligned its operational and technology assets under the public company structure, supporting its transition from development to execution.</p>
<p>&#39;&#39;As we prepare for broade",https://www.benzinga.com/pressreleases/25/04/g45098233/digital-utilities-ventures-finalizes-full-ownership-of-technology-integration-subsidiary,Digital Utilities Ventures,Not applicable,Not applicable,Global,Corporate News,2025-04-30 12:30:00.0000000,100.80000000000000000,0,0
2FF492BA-CB25-F011-8C4D-7C1E527DC3AB,2025-04-30 14:02:28.0000000,"Florida to become second state to ban fluoride in water, alarming experts","<p>Following Utah, Florida passes DeSantis-backed bill to block flouride use, ignoring CDC guidance on child health risks</p><p>Florida is poised to become the second state to ban <a href=""https://www.theguardian.com/society/2024/nov/27/fluoride-health-benefits-risks"">fluoride</a> in public drinking water despite concerns of dentists and public health advocates who say the mineral is a safe, effective way to protect people of all ages from developing cavities.</p><p><a href=""https://www.theguardian.com/us-news/florida"">Florida</a> lawmakers approved the bill Tuesday after Utah became <a href=""https://apnews.com/article/fluoride-ban-drinking-water-utah-559d92736f1958ff5d109071fa85f5b5"">the first state</a> to pass a ban last month. The Republican-led states are following a push led by US health secretary, Robert F Kennedy Jr, who has railed against the mineral and set the gears of government in motion <a href=""https://apnews.com/article/fluoride-cdc-epa-6f4dbc64b5dc511f712a82cd2d252d76""",https://www.theguardian.com/us-news/2025/apr/30/florida-fluoride-water-ban,Florida,United States,United States,State,Banning of a good or service,2025-04-30 13:40:23.0000000,379.50000000000000000,0,0
819080B6-D625-F011-8C4D-7C1E527DC3AB,2025-04-30 15:21:02.0000000,Katy Chen Implements A Sell Strategy: Offloads $234K In Kimberly-Clark Stock,"<p>On April 29, a recent SEC filing unveiled that <strong>Katy Chen</strong>, President at <strong>Kimberly-Clark</strong> (NYSE:<a class=""ticker"" href=""https://www.benzinga.com/stock/KMB#NYSE"">KMB</a>) made an insider sell.</p>
<p><strong>What Happened:</strong> Chen opted to sell 1,794 shares of <strong>Kimberly-Clark</strong>, according to a Form 4 filing with the <a href=""https://www.sec.gov/Archives/edgar/data/0000055785/000122520825004500//Archives/edgar/data/55785/000122520825004500/0001225208-25-004500-index.htm"">U.S. Securities and Exchange Commission</a> on Tuesday. The transaction&#039;s total worth stands at $234,544.</p>
<p>At Wednesday morning, <strong>Kimberly-Clark</strong> shares are up by 0.82%, trading at $131.62.</p>
<h3>All You Need to Know About Kimberly-Clark</h3>
<p>With more than half of its sales from personal care and another third from consumer tissue products, Kimberly-Clark is a leading manufacturer in the tissue and hygiene realm. Its brand mix includes ",https://www.benzinga.com/insights/news/25/04/45104050/katy-chen-implements-a-sell-strategy-offloads-234k-in-kimberly-clark-stock,Kimberly-Clark Stock,United States,Not applicable,Global,Corporate Stock Shift,2025-04-30 15:03:16.0000000,489.44000000000000000,0,0
87CB0DA9-0126-F011-8C4E-7C1E520A55FA,2025-04-30 20:28:31.0000000,California Water Service Group Board of Directors Declares 321st Consecutive Quarterly Dividend,"<link type=""text/css"" rel=""stylesheet"" href=""https://www.globenewswire.com/styles/gnw_nitf.css"" />
<p>SAN JOSE, Calif., April  30, 2025  (GLOBE NEWSWIRE) -- At its meeting on April 30, 2025, the California Water Service Group (NYSE:<a class=""ticker"" href=""https://www.benzinga.com/stock/CWT#NYSE"" rel=""nofollow"">CWT</a>) (Company) Board of Directors (Board) declared the company&#39;s 321st consecutive quarterly dividend in the amount of $0.30 per common share. The quarterly dividend will be payable on May 23, 2025, to stockholders of record as of the close of business on May 12, 2025.</p>
<p><strong>About California Water Service Group</strong><br />California Water Service Group is the parent company of regulated utilities California Water Service, Hawaii Water Service, New Mexico Water Service, and Washington Water Service, as well as Texas Water Service, a utility holding company. Together, these companies provide regulated and non-regulated water and wastewater service to more than ",https://www.benzinga.com/pressreleases/25/04/g45117363/california-water-service-group-board-of-directors-declares-321st-consecutive-quarterly-dividend,California,United States,Not applicable,Local,Corporate News,2025-04-30 20:15:46.0000000,176.64000000000000000,0,0
CF621F55-6626-F011-8C4E-7C1E52469F7D,2025-05-01 08:29:04.0000000,"Punjab-Haryana Water War Reaches Delhi: BJP Blames AAP's ""Dirty Politics""",Haryana Chief Minister Nayab Singh Saini warned that the row over water-sharing between Punjab and Haryana will impact the supply of drinking water in Delhi.,https://www.ndtv.com/india-news/punjab-haryana-water-war-reaches-delhi-bjp-blames-aaps-dirty-politics-8301830#publisher=newsstand,Haryana,India,India,State,Regional Water Dispute Event,2025-05-01 07:31:35.0000000,NULL,0,0
166A95A8-D726-F011-8C4D-7C1E52469E63,2025-05-01 22:00:21.0000000,Can Texas clean up fracking water enough to use for farming? One company thinks so.,The Texas Legislature has also invested millions in research to clean the fracking wastewater. Critics say it’s not a viable solution to the state’s water crisis.,https://www.msn.com/en-us/urban-infrastructure/water-supply-and-sanitation/can-texas-clean-up-fracking-water-enough-to-use-for-farming-one-company-thinks-so/ar-AA1E03KF,Texas,United States,Not applicable,State,Energy and Resource News,2025-05-01 16:23:00.0000000,147.20000000000000000,0,0
29AE44B3-C526-F011-8C4D-7C1E527DC3AB,2025-05-01 19:51:46.0000000,"Governor DeWine, Lt. Governor Tressel Announce Kimberly-Clark to Bring 491 Jobs to Ohio","<link type=""text/css"" rel=""stylesheet"" href=""https://www.globenewswire.com/styles/gnw_nitf.css"" />
<p>Warren, Ohio, May  01, 2025  (GLOBE NEWSWIRE) -- WARREN, Ohio) — Ohio Governor Mike DeWine, Lt. Governor Jim Tressel, JobsOhio  President and CEO J.P. Nauseef, and Ohio Department of Development Director Lydia Mihalik announced today that the Kimberly-Clark Corporation, one of the world&#39;s leading manufacturers of personal care and hygiene products, will establish an $800 million advanced manufacturing facility in Trumbull County, bringing an anticipated 491 new high-quality jobs. </p>
<p align=""start"">The company&#039;s board of directors met to approve the project this afternoon, following the Ohio Tax Credit Authority&#039;s approval of a <a href=""https://www.globenewswire.com/Tracker?data=qWzi5Q4cHduqYmUCFOqrqfAscbhDs4XdmCQwvhlkXP4yGpbjopt8pETkMQpwYOMzXEQieiknvxpeTfF9UYXek_jgl-ogHgJirFWIh0Y5gB_v26-EOpr23mhO70gqiEIelBEEibI14GsIurNNU7ETiIEn6DpV-wsMjF1w038IYB_dEilx5AZhbc2gfTq9Cftg",https://www.benzinga.com/pressreleases/25/05/g45149036/governor-dewine-lt-governor-tressel-announce-kimberly-clark-to-bring-491-jobs-to-ohio,Ohio,United States,Not applicable,State,Corporate News,2025-05-01 19:36:27.0000000,220.80000000000000000,0,0
CBAC9263-A427-F011-8C4E-7C1E52469F7D,2025-05-02 22:25:46.0000000,Disastrous back-to-back heatwaves and droughts surge across Eurasia,Regions from Ukraine to Mongolia are seeing a spike in paired heatwave-drought events as climate change alters weather patterns across the planet,https://www.newscientist.com/article/2478690-disastrous-back-to-back-heatwaves-and-droughts-surge-across-eurasia/?utm_campaign=RSS|NSNS&utm_source=NSNS&utm_medium=RSS&utm_content=home,Eurasia,Not specified,Not specified,Region,Climate Change Report,2025-05-02 19:00:11.0000000,79.80000000000000000,0,0
9C5F8FE1-E327-F011-8C4E-7C1E520A55FA,2025-05-03 06:00:16.0000000,Regina city council stands firm on plan to fluoridate city's water,"Regina city council shot down an attempt to walk back its plan to fluoridate the city’s drinking water, after a long special meeting that stretched into the evening on Friday.",https://www.msn.com/en-ca/news/canada/regina-city-council-stands-firm-on-plan-to-fluoridate-city-s-water/ar-AA1E4XzN,"Regina, Canada",Canada,N/A,Local,Public Health News,2025-05-03 01:40:00.0000000,200.88000000000000000,0,0
15E1CA0C-D927-F011-8C4E-7C1E520A55FA,2025-05-03 04:42:48.0000000,Red Bull's plans spark water scarcity fears near Berlin,"<img border=""0"" hspace=""10"" align=""left"" style=""margin-top:3px;margin-right:5px;"" src=""https://timesofindia.indiatimes.com/photo/120841823.cms"" />In Baruth, Brandenburg, Red Bull's water extraction plans are facing scrutiny amid climate change concerns. While the mayor emphasizes job creation and sufficient water reserves, environmentalists worry about sustainability and potential contamination. A legal challenge seeks transparency regarding subsidies and water costs, highlighting the tension between economic development and environmental protection in a water-scarce region.",https://timesofindia.indiatimes.com/world/europe/red-bulls-plans-spark-water-scarcity-fears-near-berlin/articleshow/120841823.cms,Berlin,Germany,N/A,Local,Environmental News,2025-05-03 04:07:21.0000000,138.84000000000000000,0,0
768EF957-2428-F011-8C4E-7C1E52469F7D,2025-05-03 13:41:50.0000000,"Omega Block Pattern A Flood Threat In Soaked Plains, Drought-Stricken Northeast",NULL,https://www.yahoo.com/news/omega-block-pattern-flood-threat-183500730.html,"Soaked Plains, Drought-Stricken Northeast",Not specified,Not specified,Region,Natural Disasters,2025-05-03 12:40:00.0000000,80.85000000000000000,0,1
C3091E53-3E28-F011-8C4E-7C1E52469F7D,2025-05-03 16:47:40.0000000,Vardy ends Leicester’s home drought to keep Southampton stuck on 11 points,"<p>Jamie Vardy ended Leicester’s long wait for a home goal in the Premier League as they defeated Southampton 2-0 in a clash between two already relegated teams.</p><p>Vardy’s opener at the King Power Stadium was the 38-year-old’s 199th goal in a Leicester shirt and set Ruud van Nistelrooy’s side on their way to a first win since January. Jordan Ayew added a second before half-time for the Foxes to leave Southampton still needing one more point to avoid a share of the competition’s lowest-ever total – Derby’s 11 from 2007-08.</p> <a href=""https://www.theguardian.com/football/2025/may/03/leicester-southampton-premier-league-match-report"">Continue reading...</a>",https://www.theguardian.com/football/2025/may/03/leicester-southampton-premier-league-match-report,"Leicester, England",England,N/A,Local,Soccer News,2025-05-03 16:16:38.0000000,81.60000000000000000,0,0
389B020F-D528-F011-8C4E-7C1E520A55FA,2025-05-04 10:46:46.0000000,RCB all-rounder’s IPL trophy pledge breaks the internet,"Krunal Pandya expressed amazement at the massive fan support for Royal Challengers Bengaluru after their thrilling two-run victory over Chennai Super Kings. Witnessing the crowd's enthusiasm outside the stadium at 12:30 am, Pandya vowed to help RCB end their title drought this year. Ayush Mhatre's 94 and Ravindra Jadeja's 77 were not enough as RCB edged past CSK.",https://timesofindia.indiatimes.com/sports/cricket/ipl/top-stories/chinnaswamy-erupts-at-1230-am-rcb-all-rounders-ipl-trophy-pledge-breaks-the-internet/articleshow/120870061.cms,"Bengaluru, India",India,Not applicable,Local,Major Sports Event,2025-05-04 10:20:45.0000000,149.64000000000000000,0,0
2871FF4C-6629-F011-8C4D-7C1E527DC3AB,2025-05-05 04:06:23.0000000,WATCH:  Coyote drinks water from skylight window on top of Los Angeles hair salon,A surreal moment was captured on camera when a coyote was spotted drinking water from the skylight window on top of a Los Angeles hair salon.,https://abcnews.go.com/US/video/coyote-drinks-water-skylight-window-top-los-angeles-121459001,Los Angeles,United States,Not applicable,Local,Animal Attacks,2025-05-05 03:34:18.0000000,29.44000000000000000,0,0
B3C4FF08-A529-F011-8C4E-7C1E52469F7D,2025-05-05 11:35:27.0000000,"Trump cuts will increase devastation after disasters, expert warns: ‘It is really scary’","<p>Layoffs and funding cuts to Fema and Noaa will hamstring emergency managers, warns professor Samantha Montano</p><p>The <a href=""https://www.theguardian.com/us-news/trump-administration"">Trump administration</a>’s sweeping cuts to disaster management will cost American lives, with hollowed-out agencies unable to accurately predict, prepare for or respond to extreme weather events, earthquakes and pandemics, a leading expert has warned.</p><p>Samantha Montano, professor of emergency management at Massachusetts Maritime Academy and author of <a href=""https://www.disaster-ology.com/"">Disasterology: Dispatches from the Frontlines of the Climate Crisis</a>, said the death toll from disasters including hurricanes, tornadoes and water pollution will rise in the US unless Trump backtracks on mass layoffs and funding cuts to key agencies. That includes the Federal Emergency Management Agency (Fema), whose work relies heavily on the National Oceanic and Atmospheric Administration (Noaa), whi",https://www.theguardian.com/us-news/2025/may/05/trump-cuts-disaster-preparedness,United States,United States,N/A,Nation,Climate Change Report,2025-05-05 11:09:18.0000000,629.28000000000000000,0,0
874798E4-A629-F011-8C4E-7C1E520A55FA,2025-05-05 11:48:43.0000000,Inside Harry Kane's title celebrations as Bayern Munich star ends trophy drought,Harry Kane has won the Bundesliga - and he led his Bayern Munich side with the celebrations as they partied into the early hours inside a Munich restaurant,https://www.dailystar.co.uk/sport/football/harry-kane-bayern-munich-celebration-35171599,Harry Kane's title celebrations,Not specified,Not specified,Local,Major Sports Event,2025-05-05 11:20:55.0000000,25.80000000000000000,0,0
A914679A-D02A-F011-8C4E-7C1E52469F7D,2025-05-06 23:19:49.0000000,Kentucky Derby winner Sovereignty won’t run in Preakness Stakes,"<ul><li>Sovereignty will not run in Preakness on 17 May</li><li>Decision extends seven-year Triple Crown drought</li></ul><p>Kentucky Derby winner Sovereignty will not run in the Preakness Stakes, officials announced Tuesday, meaning there won’t be a Triple Crown champion for a seventh consecutive year.</p><p>“We received a call today from trainer Bill Mott that Sovereignty will not be competing in the Preakness,” said Mike Rogers, executive VP of 1/ST Racing, which operates the Preakness. “We extend our congratulations to the connections of Sovereignty and respect their decision.”</p> <a href=""https://www.theguardian.com/sport/2025/may/06/sovereignty-out-status-preakness-stakes"">Continue reading...</a>",https://www.theguardian.com/sport/2025/may/06/sovereignty-out-status-preakness-stakes,Preakness Stakes,United States,N/A,Nation,Major Sports Event,2025-05-06 22:48:36.0000000,356.04000000000000000,0,0
343A4842-D22A-F011-8C4E-7C1E520A55FA,2025-05-06 23:31:40.0000000,"At Trump’s urging, USPS board to name FedEx official as postmaster general",David Steiner is a member of FedEx’s board and was previously the leader of sanitation company Waste Management.,https://www.washingtonpost.com/business/2025/05/06/usps-trump-david-steiner/,United States,United States,N/A,Nation,Corporate News,2025-05-06 23:10:12.0000000,397.44000000000000000,0,0
AB7D0A82-412B-F011-8C4C-7C1E527DC3AB,2025-05-07 12:48:01.0000000,Hosepipe ban looms - as England suffers driest start to spring since 1950s,"England could face drought conditions this summer after the driest start to spring in almost 70 years, the Environment Agency has said.",https://news.sky.com/story/hose-pipe-ban-looms-amid-medium-drought-risk-as-england-suffers-driest-start-to-spring-since-1950s-13363226,England,England,Not applicable,Nation,Environmental News,2025-05-07 10:14:00.0000000,298.35000000000000000,0,0
45F2C3F4-3E2B-F011-8C4D-7C1E520A55FA,2025-05-07 12:29:48.0000000,Hose pipe ban looms amid 'medium' drought risk - as England suffers driest start to spring since 1950s,"England could face drought conditions this summer after the driest start to spring in almost 70 years, the Environment Agency has said.",https://news.sky.com/story/hose-pipe-ban-looms-amid-medium-drought-risk-as-england-suffers-driest-start-to-spring-since-1950s-13363226,England,England,Not applicable,Nation,Environmental News,2025-05-07 10:14:00.0000000,298.35000000000000000,0,0
268C6D8A-712B-F011-8C4C-7C1E527DC3AB,2025-05-07 18:31:52.0000000,The world's wealthiest 10% caused two thirds of global warming since 1990,Wealthy individuals have a higher carbon footprint. A new study quantifies the climate outcomes of these inequalities. It finds that the world's wealthiest 10% are responsible for two thirds of observed global warming since 1990 and the resulting increases in climate extremes such as heatwaves and droughts.,https://www.sciencedaily.com/releases/2025/05/250507130519.htm,Global,Not applicable,Not applicable,Global,Climate Change Report,2025-05-07 13:05:19.0000000,159.60000000000000000,0,0
46BD6DC8-612B-F011-8C4D-7C1E520A55FA,2025-05-07 16:39:07.0000000,"England facing summer drought after driest start to spring in generations brings low reservoirs, struggling crops and wildfires","A summer drought could be looming in England after the driest start to spring in generations.
Lack of rainfall has left reservoir levels dwindling, crops struggling and vegetation parched.",https://www.dailymail.co.uk/news/article-14688093/England-facing-summer-drought-driest-start-spring-generations-brings-low-reservoirs-struggling-crops-wildfires.html?ns_mchannel=rss&ns_campaign=1490&ito=1490,England,England,Not applicable,Nation,Agriculture Disruption,2025-05-07 16:23:20.0000000,734.40000000000000000,0,0
21F9BBF2-842B-F011-8C4D-7C1E520A55FA,2025-05-07 20:50:47.0000000,Households urged to cut short their showers as drought fears rise across UK,"With no major downpours forecast and reservoirs only 80% full, water rationing is now needed, with homeowners encouraged to turn off their taps and keep showering to a minimum",https://www.dailystar.co.uk/news/latest-news/households-urged-cut-short-showers-35187004,UK,UK,Not applicable,Nation,Environmental News,2025-05-07 20:25:47.0000000,228.15000000000000000,0,0
745709B2-FD2B-F011-8C4E-7C1E520A55FA,2025-05-08 11:15:15.0000000,Protein-packed American-grown rice alternative has twice the amount as quinoa,American-grown heritage grain sorghum offers twice the amount of protein content as quinoa and four times that of rice while being drought-tolerant and gluten-free.,https://www.foxnews.com/food-drink/protein-packed-american-grown-rice-alternative-twice-amount-quinoa,United States,United States,Not applicable,National,Agriculture Disruption,2025-05-08 11:00:09.0000000,794.88000000000000000,0,0
EDBF7330-2E2C-F011-8C4D-7C1E52469E63,2025-05-08 17:02:25.0000000,Waxing and waning prairie: New study unravels causes of ancient climate changes,A long period of drought in North America has been recognized by scientists for decades. A new study links the severe climate to a change in Earth's orbit.,https://www.sciencedaily.com/releases/2025/05/250508113112.htm,North America,United States,Not applicable,Global,Climate Change Report,2025-05-08 11:31:12.0000000,978.88000000000000000,0,0
C68C63CE-132C-F011-8C4E-7C1E52469F7D,2025-05-08 13:53:31.0000000,Death Is the Only Winner So Far in Camp Lejeune Litigation,Camp Lejeune’s victims are turning into ghosts haunting the federal judges and attorneys struggling with a flood of claims and lawsuits over harm from contaminated drinking water at the Marine Corps base in North Carolina from the 1950s to the 1980s.,https://www.military.com/daily-news/2025/05/08/death-only-winner-so-far-camp-lejeune-litigation.html,Camp Lejeune,United States,N/A,Local,Environmental News,2025-05-08 13:11:47.0000000,143.52000000000000000,0,0
